case_id,Resource,AMOUNT_REQ,proctime,time,elapsed,activity_name,label,event_nr,last,remtime
190576,10609,2500,765,2011-12-09 11:02:17,662109.000000001,W_Assessing_application,false,3,false,247601
190576,11121,2500,919,2011-12-09 13:58:29,672680.999999999,W_Calling _missing_information,false,4,false,237029
190576,10609,2500,31,2011-12-12 06:39:43,905555.000000002,W_Assessing_application,false,5,false,4155
190579,10861,30000,67,2011-12-01 19:11:59,0,W_Filling_in application,false,1,false,430711
190582,10861,4000,389,2011-12-01 18:56:36,0,W_Fixing_incoming_lead,false,1,false,1337
190585,10861,10000,95,2011-12-01 18:51:51,0,W_Fixing_incoming_lead,false,1,false,1190818
190585,10861,10000,128,2011-12-01 19:10:47,1136,W_Filling_in application,false,2,false,1189682
190585,11259,10000,17,2011-12-07 10:03:20,486689,W_Calling_after_offers,false,3,false,704129
190585,11169,10000,233,2011-12-08 10:18:01,573970,W_Assessing_application,false,4,false,616848
190585,11121,10000,286,2011-12-09 13:43:01,672670.000000001,W_Calling _missing_information,false,5,false,518148
190585,10138,10000,224,2011-12-09 14:51:45,676793.999999999,W_Assessing_application,false,6,false,514024
190585,11121,10000,232,2011-12-09 14:57:18,677126.999999999,W_Calling _missing_information,false,7,false,513691
190585,10138,10000,353,2011-12-15 11:51:38,1184387,W_Assessing_application,false,8,false,6431
190591,10910,5000,86,2011-12-02 08:29:40,0,W_Fixing_incoming_lead,true,1,false,1732366
190591,11189,5000,754,2011-12-02 09:08:24,2324,W_Filling_in application,true,2,false,1730042
190591,11189,5000,13,2011-12-02 09:09:09,2369,W_Calling_after_offers,true,3,false,1729997
190591,10609,5000,871,2011-12-14 07:24:55,1032915,W_Assessing_application,true,4,false,699451
190591,10910,5000,1022,2011-12-14 08:28:34,1036734,W_Calling _missing_information,true,5,false,695632
190597,10910,5000,51,2011-12-02 08:31:59,0,W_Fixing_incoming_lead,false,1,false,4290
190600,10910,25000,50,2011-12-02 08:32:54,0,W_Fixing_incoming_lead,false,1,false,1225662
190600,11189,25000,117,2011-12-02 09:40:04,4030,W_Filling_in application,false,2,false,1221632
190600,10912,25000,293,2011-12-03 10:15:17,92543,W_Calling_after_offers,false,3,false,1133119
190600,10138,25000,1393,2011-12-14 10:07:43,1042489,W_Assessing_application,false,4,false,183173
190600,10910,25000,41,2011-12-14 10:08:56,1042562,W_Calling _missing_information,false,5,false,183100
190600,10138,25000,74,2011-12-16 11:59:09,1221975,W_Assessing_application,false,6,false,3687
190606,11189,10000,147,2011-12-02 10:34:48,0,W_Filling_in application,true,1,false,2583634
190609,11189,5000,100,2011-12-02 10:46:47,0,W_Filling_in application,false,1,false,1095
190612,11189,10500,499,2011-12-02 10:20:24,0,W_Filling_in application,true,1,false,1755377
190612,11189,10500,13,2011-12-02 10:20:52,28,W_Calling_after_offers,true,2,false,1755349
190615,10910,6000,55,2011-12-02 08:35:47,0,W_Fixing_incoming_lead,true,1,false,2677167
190615,11189,6000,447,2011-12-02 09:53:09,4642,W_Filling_in application,true,2,false,2672525
190615,11003,6000,105,2011-12-09 11:33:38,615471.000000001,W_Calling_after_offers,true,3,false,2061696
190624,10932,5000,46,2011-12-02 08:45:10,0,W_Fixing_incoming_lead,false,1,false,1049765
190624,11189,5000,27,2011-12-02 09:54:06,4136,W_Filling_in application,false,2,false,1045629
190624,10789,5000,27,2011-12-09 11:12:24,613634,W_Calling_after_offers,false,3,false,436131
190624,10809,5000,1318,2011-12-12 09:45:42,867632,W_Assessing_application,false,4,false,182133
190624,0,5000,1231,2011-12-12 10:10:47,869136.999999998,W_Calling _missing_information,false,5,false,180628
190624,10809,5000,775,2011-12-14 12:08:42,1049012,W_Assessing_application,false,6,false,753
190627,10932,50000,8072,2011-12-02 11:01:38,0,W_Fixing_incoming_lead,true,1,false,3374542
190627,11189,50000,253,2011-12-02 11:09:33,475,W_Filling_in application,true,2,false,3374067
190627,11002,50000,47,2011-12-02 15:40:10,16712,W_Calling_after_offers,true,3,false,3357830
190627,10809,50000,232,2011-12-15 14:55:26,1137228,W_Assessing_application,true,4,false,2237314
190627,10982,50000,509,2011-12-16 13:03:28,1216910,W_Calling _missing_information,true,5,false,2157632
190627,10972,50000,1461,2011-12-19 11:14:20,1469562,W_Assessing_application,true,6,false,1904980
190627,11259,50000,323,2011-12-19 16:05:02,1487004,W_Calling _missing_information,true,7,false,1887538
190627,10972,50000,135,2011-12-20 06:26:58,1538720,W_Assessing_application,true,8,false,1835822
190627,10910,50000,26,2011-12-20 08:40:03,1546705,W_Calling _missing_information,true,9,false,1827837
190630,10910,10000,54,2011-12-02 08:51:00,0,W_Fixing_incoming_lead,true,1,false,1464385
190630,11189,10000,193,2011-12-02 10:11:49,4849,W_Filling_in application,true,2,false,1459536
190630,11203,10000,107,2011-12-05 16:34:01,286981,W_Calling_after_offers,true,3,false,1177404
190645,10910,7500,326,2011-12-02 09:03:57,0,W_Filling_in application,false,1,false,1035034
190645,11259,7500,12,2011-12-09 09:36:17,606740,W_Calling_after_offers,false,2,false,428294
190645,10809,7500,989,2011-12-12 10:26:35,868957.999999999,W_Assessing_application,false,3,false,166076
190645,0,7500,429,2011-12-12 10:35:07,869469.999999998,W_Calling _missing_information,false,4,false,165564
190645,10809,7500,2699,2011-12-13 15:35:54,973917,W_Assessing_application,false,5,false,61117
190659,10910,8000,93,2011-12-02 08:02:00,0,W_Fixing_incoming_lead,true,1,false,2679197
190659,11189,8000,957,2011-12-02 08:39:04,2224,W_Filling_in application,true,2,false,2676973
190659,0,8000,118,2011-12-09 14:18:56,627415.999999999,W_Calling_after_offers,true,3,false,2051781
190662,11189,9500,1334,2011-12-02 08:22:36,0,W_Filling_in application,true,1,false,1648013
190662,11003,9500,108,2011-12-09 11:23:04,615628.000000001,W_Calling_after_offers,true,2,false,1032385
190662,10609,9500,1231,2011-12-20 10:56:05,1564409,W_Assessing_application,true,3,false,83604
190662,10910,9500,9,2011-12-20 11:02:46,1564810,W_Calling _missing_information,true,4,false,83203
190686,10910,15000,54,2011-12-02 09:26:36,0,W_Fixing_incoming_lead,false,1,false,350507
190686,11189,15000,134,2011-12-02 10:04:58,2302,W_Filling_in application,false,2,false,348205
190692,10910,5000,156,2011-12-02 09:51:58,0,W_Filling_in application,true,1,false,2672594
190692,10910,5000,41,2011-12-02 09:56:05,247,W_Calling_after_offers,true,2,false,2672347
190695,11189,13000,127,2011-12-02 10:02:30,0,W_Filling_in application,false,1,false,1063908
190695,11003,13000,217,2011-12-09 11:38:05,610535.000000002,W_Calling_after_offers,false,2,false,453373
190695,10138,13000,1155,2011-12-14 14:29:24,1052814,W_Assessing_application,false,3,false,11094
190701,10910,8000,11,2011-12-02 10:05:33,0,W_Fixing_incoming_lead,true,1,false,2937883
190701,10910,8000,291,2011-12-02 10:10:32,299,W_Filling_in application,true,2,false,2937584
190701,0,8000,120,2011-12-06 11:20:56,350123,W_Calling_after_offers,true,3,false,2587760
190701,10609,8000,2339,2012-01-02 14:44:35,2695142,W_Assessing_application,true,4,false,242741
190701,10982,8000,47,2012-01-02 15:02:43,2696230,W_Calling _missing_information,true,5,false,241653
190707,10929,20000,72,2011-12-02 10:32:32,0,W_Fixing_incoming_lead,true,1,false,3030377
190707,10929,20000,409,2011-12-02 10:39:32,420,W_Filling_in application,true,2,false,3029957
190707,10929,20000,158,2011-12-02 10:42:20,588,W_Calling_after_offers,true,3,false,3029789
190710,10910,10000,63,2011-12-02 10:45:37,0,W_Fixing_incoming_lead,false,1,false,1111814
190710,10910,10000,239184,2011-12-05 05:15:04,239367,W_Filling_in application,false,2,false,872447
190710,10909,10000,72,2011-12-05 08:52:48,252431,W_Calling_after_offers,false,3,false,859383
190710,10609,10000,95,2011-12-13 07:22:14,938197.000000001,W_Assessing_application,false,4,false,173617
190710,10910,10000,246,2011-12-14 09:49:20,1033423,W_Calling _missing_information,false,5,false,78391
190719,10910,10000,98,2011-12-02 11:31:26,0,W_Fixing_incoming_lead,true,1,false,4659319
190719,11189,10000,173,2011-12-02 11:37:15,349,W_Filling_in application,true,2,false,4658970
190719,11201,10000,252,2011-12-09 18:57:05,631539,W_Calling_after_offers,true,3,false,4027780
190719,10609,10000,1985,2012-01-17 11:27:15,3974149.00000001,W_Assessing_application,true,4,false,685170
190719,10929,10000,39,2012-01-17 12:46:55,3978929.00000002,W_Calling _missing_information,true,5,false,680390
190722,10609,7000,83,2011-12-02 11:49:36,0,W_Fixing_incoming_lead,false,1,false,249556
190722,10609,7000,46,2011-12-02 11:50:32,56,W_Filling_in application,false,2,false,249500
190722,10609,7000,21,2011-12-02 11:51:21,105,W_Calling_after_offers,false,3,false,249451
190722,10609,7000,805,2011-12-02 12:04:59,923,W_Assessing_application,false,4,false,248633
190722,10609,7000,56,2011-12-02 12:26:59,2243,W_Calling _missing_information,false,5,false,247313
190731,11002,15000,621,2011-12-02 12:35:40,0,W_Filling_in application,true,1,false,1463734
190731,11002,15000,522,2011-12-02 12:44:38,538,W_Calling_after_offers,true,2,false,1463196
190734,10932,12500,129,2011-12-02 12:57:51,0,W_Fixing_incoming_lead,true,1,false,1814269
190734,0,12500,17,2011-12-02 13:32:24,2073,W_Filling_in application,true,2,false,1812196
190734,11189,12500,40,2011-12-06 10:20:03,336132,W_Calling_after_offers,true,3,false,1478137
190737,11002,37500,302,2011-12-02 13:17:06,0,W_Fixing_incoming_lead,false,1,false,864218
190737,11002,37500,1658,2011-12-02 13:44:58,1672,W_Filling_in application,false,2,false,862546
190737,11002,37500,136,2011-12-02 15:42:45,8739,W_Calling_after_offers,false,3,false,855479
190737,10972,37500,2097,2011-12-12 09:50:10,851584,W_Assessing_application,false,4,false,12634
190737,0,37500,471,2011-12-12 10:18:55,853309.000000001,W_Calling _missing_information,false,5,false,10909
190737,10899,37500,9,2011-12-12 11:53:50,859003.999999999,W_Assessing_application,false,6,false,5214
190740,11002,6000,563,2011-12-02 14:41:03,0,W_Fixing_incoming_lead,false,1,false,4269
190743,0,5000,160,2011-12-02 14:12:52,0,W_Filling_in application,false,1,false,861349
190743,0,5000,216,2011-12-10 09:52:34,675582.000000001,W_Calling_after_offers,false,2,false,185767
190746,0,25000,1128,2011-12-02 14:31:48,0,W_Filling_in application,false,1,false,869014
190746,0,25000,211,2011-12-02 14:38:25,397,W_Calling_after_offers,false,2,false,868617
190746,10809,25000,75,2011-12-12 15:20:14,866905.999999999,W_Assessing_application,false,3,false,2108
190749,0,5000,82,2011-12-02 14:40:00,0,W_Filling_in application,false,1,false,857691
190749,11049,5000,35,2011-12-08 08:50:28,497427.999999998,W_Calling_after_offers,false,2,false,360263
190749,10609,5000,2599,2011-12-12 08:58:30,843509.999999999,W_Assessing_application,false,3,false,14181
190749,0,5000,578,2011-12-12 09:23:29,845008.999999999,W_Calling _missing_information,false,4,false,12682
190749,10609,5000,821,2011-12-12 12:18:06,855486,W_Assessing_application,false,5,false,2205
190752,0,21500,90,2011-12-02 14:41:41,0,W_Filling_in application,true,1,false,1799297
190752,11122,21500,72,2011-12-06 18:25:51,359050,W_Calling_after_offers,true,2,false,1440247
190752,10138,21500,875,2011-12-22 09:49:46,1710485,W_Assessing_application,true,3,false,88812
190752,11000,21500,168,2011-12-22 10:09:50,1711689,W_Calling _missing_information,true,4,false,87608
190758,0,9000,78,2011-12-02 14:43:04,0,W_Filling_in application,true,1,false,2142882
190758,11122,9000,24,2011-12-02 16:50:37,7653,W_Calling_after_offers,true,2,false,2135229
190758,10138,9000,2602,2011-12-15 09:09:47,1103203,W_Assessing_application,true,3,false,1039679
190758,0,9000,2,2011-12-15 10:12:40,1106976,W_Calling _missing_information,true,4,false,1035906
190770,11002,20000,1411,2011-12-02 15:20:28,0,W_Fixing_incoming_lead,false,1,false,253011
190770,11002,20000,454,2011-12-02 17:09:51,6563,W_Filling_in application,false,2,false,246448
190773,0,11500,89,2011-12-02 15:26:38,0,W_Filling_in application,true,1,false,4812542
190773,11180,11500,45,2011-12-05 08:28:04,234086,W_Calling_after_offers,true,2,false,4578456
190776,10932,30000,1492,2011-12-02 15:24:13,0,W_Fixing_incoming_lead,false,1,false,386
190779,10809,15000,204,2011-12-05 11:24:11,0,W_Check_for_fraud,false,1,false,116166
190782,11002,5000,2964,2011-12-02 16:53:52,0,W_Filling_in application,false,1,false,1000819
190782,0,5000,118,2011-12-10 11:22:10,671298.000000001,W_Calling_after_offers,false,2,false,329521
190782,10609,5000,1273,2011-12-13 12:06:48,933176.000000002,W_Assessing_application,false,3,false,67643
190782,11181,5000,271,2011-12-13 16:47:14,950001.999999998,W_Calling _missing_information,false,4,false,50817
190785,11002,15000,86,2011-12-02 17:02:07,0,W_Filling_in application,false,1,false,1019969
190785,11259,15000,15,2011-12-12 09:02:51,835243.999999999,W_Calling_after_offers,false,2,false,184725
190785,10138,15000,1152,2011-12-14 11:13:41,1015894,W_Assessing_application,false,3,false,4075
190785,10910,15000,278,2011-12-14 11:27:20,1016713,W_Calling _missing_information,false,4,false,3256
190785,10910,15000,39,2011-12-14 11:28:33,1016786,W_Assessing_application,false,5,false,3183
190788,11002,5001,472,2011-12-02 17:26:57,0,W_Filling_in application,true,1,false,1456264
190788,10913,5001,197,2011-12-09 19:46:48,613190.999999999,W_Calling_after_offers,true,2,false,843073
190788,10609,5001,1212,2011-12-19 08:02:09,1434912,W_Assessing_application,true,3,false,21352
190788,10929,5001,133,2011-12-19 10:02:11,1442114,W_Calling _missing_information,true,4,false,14150
190791,11122,30000,30,2011-12-02 15:38:58,0,W_Fixing_incoming_lead,true,1,false,1477617
190791,11122,30000,1174,2011-12-02 15:58:49,1191,W_Filling_in application,true,2,false,1476426
190791,11122,30000,1084,2011-12-02 16:25:27,2789,W_Calling_after_offers,true,3,false,1474828
190797,11122,30000,277,2011-12-02 18:25:54,0,W_Filling_in application,true,1,false,3355235
190797,11203,30000,193,2011-12-09 19:48:10,609736,W_Calling_after_offers,true,2,false,2745499
190800,10939,1000,224,2011-12-02 16:09:56,0,W_Fixing_incoming_lead,false,1,false,6551
190806,10939,17000,854,2011-12-02 16:36:28,0,W_Filling_in application,true,1,false,1448693
190806,0,17000,310,2011-12-09 13:36:34,594006.000000001,W_Calling_after_offers,true,2,false,854687
190806,10138,17000,1359,2011-12-14 13:08:33,1024325,W_Assessing_application,true,3,false,424368
190806,11169,17000,10,2011-12-14 15:35:39,1033151,W_Calling _missing_information,true,4,false,415542
190809,11122,8500,421,2011-12-02 17:51:40,0,W_Fixing_incoming_lead,false,1,false,861239
190809,11122,8500,438,2011-12-02 18:39:41,2881,W_Filling_in application,false,2,false,858358
190809,11122,8500,104,2011-12-02 18:41:42,3002,W_Calling_after_offers,false,3,false,858237
190815,11122,22000,158,2011-12-02 18:31:59,0,W_Filling_in application,true,1,false,2130096
190815,11121,22000,90,2011-12-13 09:41:28,918569.000000002,W_Calling_after_offers,true,2,false,1211527
190827,0,10000,862,2011-12-02 19:20:08,0,W_Filling_in application,true,1,false,1451465
190827,0,10000,163,2011-12-09 13:27:52,583664,W_Calling_after_offers,true,2,false,867801
190830,11179,4500,311,2011-12-03 09:08:05,0,W_Filling_in application,false,1,false,1123256
190830,0,4500,315,2011-12-07 19:51:17,384192,W_Calling_after_offers,false,2,false,739064
190830,10609,4500,2356,2011-12-15 13:28:22,1052417,W_Assessing_application,false,3,false,70839
190830,11169,4500,1,2011-12-15 15:29:44,1059699,W_Calling _missing_information,false,4,false,63557
190833,11122,6500,637,2011-12-02 19:40:46,0,W_Filling_in application,false,1,false,656201
190833,11122,6500,87,2011-12-02 19:42:25,99,W_Calling_after_offers,false,2,false,656102
190836,10931,30000,125,2011-12-03 09:21:42,0,W_Fixing_incoming_lead,true,1,false,2588005
190836,0,30000,70,2011-12-03 10:51:56,5414,W_Filling_in application,true,2,false,2582591
190839,10931,32000,87,2011-12-03 09:23:12,0,W_Fixing_incoming_lead,false,1,false,1215251
190839,11179,32000,6,2011-12-03 12:09:27,9975,W_Filling_in application,false,2,false,1205276
190842,11179,10000,791,2011-12-03 09:22:39,0,W_Filling_in application,true,1,false,3905936
190842,11179,10000,34,2011-12-03 09:32:30,591,W_Calling_after_offers,true,2,false,3905345
190842,10609,10000,1202,2011-12-28 12:36:05,2171606,W_Assessing_application,true,3,false,1734330
190842,11169,10000,1003,2011-12-28 13:08:12,2173533,W_Calling _missing_information,true,4,false,1732403
190845,10931,10000,764,2011-12-03 09:36:02,0,W_Fixing_incoming_lead,false,1,false,1786
190848,10931,12000,159,2011-12-03 09:38:56,0,W_Fixing_incoming_lead,true,1,false,2673380
190848,11179,12000,943,2011-12-03 11:37:56,7140,W_Filling_in application,true,2,false,2666240
190848,0,12000,201,2011-12-10 10:22:38,607421.999999999,W_Calling_after_offers,true,3,false,2065958
190851,10931,5000,94,2011-12-03 09:40:36,0,W_Fixing_incoming_lead,false,1,false,1372449
190851,0,5000,268,2011-12-03 10:56:29,4553,W_Filling_in application,false,2,false,1367896
190851,0,5000,96,2011-12-10 11:17:01,610584.999999998,W_Calling_after_offers,false,3,false,761864
190857,11179,5500,3176,2011-12-03 10:26:07,0,W_Filling_in application,true,1,false,1633704
190857,11181,5500,71,2011-12-07 09:30:28,342261,W_Calling_after_offers,true,2,false,1291443
190860,10931,2300,663,2011-12-03 09:51:47,0,W_Fixing_incoming_lead,false,1,false,173577
190860,0,2300,234,2011-12-03 11:05:12,4405,W_Filling_in application,false,2,false,169172
190863,0,5000,14,2011-12-03 10:04:13,0,W_Filling_in application,true,1,false,1549723
190863,0,5000,10,2011-12-03 10:32:14,1681,W_Calling_after_offers,true,2,false,1548042
190866,11179,22500,226,2011-12-03 10:39:58,0,W_Filling_in application,true,1,false,1812447
190866,11003,22500,20,2011-12-14 11:51:58,954720,W_Calling_after_offers,true,2,false,857727
190869,0,6000,142,2011-12-03 10:41:15,0,W_Filling_in application,true,1,false,2583234
190875,11179,35035,1641,2011-12-03 11:07:32,0,W_Filling_in application,true,1,false,1655955
190875,11179,35035,532,2011-12-03 11:16:33,541,W_Calling_after_offers,true,2,false,1655414
190875,10972,35035,4547,2011-12-22 11:01:52,1641260,W_Assessing_application,true,3,false,14695
190878,0,7500,69,2011-12-03 10:42:36,0,W_Filling_in application,true,1,false,1583591
190878,0,7500,109,2011-12-10 09:59:20,602204,W_Calling_after_offers,true,2,false,981387
190884,0,12500,391,2011-12-03 11:11:50,0,W_Filling_in application,true,1,false,4147239
190884,0,12500,103,2011-12-03 11:13:55,125,W_Calling_after_offers,true,2,false,4147114
190887,0,5000,134,2011-12-03 10:58:51,0,W_Filling_in application,true,1,false,2668574
190890,10931,2000,50,2011-12-03 10:00:36,0,W_Fixing_incoming_lead,false,1,false,187377
190890,0,2000,118,2011-12-03 15:43:49,20593,W_Filling_in application,false,2,false,166784
190896,11000,8000,114,2011-12-03 10:02:18,0,W_Fixing_incoming_lead,false,1,false,1116499
190896,11000,8000,653,2011-12-03 10:13:23,665,W_Filling_in application,false,2,false,1115834
190896,11000,8000,154860,2011-12-05 05:15:04,155566,W_Calling_after_offers,false,3,false,960933
190899,0,10000,7,2011-12-03 14:40:17,0,W_Filling_in application,true,1,false,1440192
190899,11121,10000,103,2011-12-13 09:35:30,845713.000000001,W_Calling_after_offers,true,2,false,594479
190899,10609,10000,733,2011-12-19 15:32:09,1385512,W_Assessing_application,true,3,false,54680
190899,10910,10000,227,2011-12-19 15:39:38,1385961,W_Calling _missing_information,true,4,false,54231
190905,0,19000,515,2011-12-03 11:43:38,0,W_Filling_in application,true,1,false,2691277
190905,0,19000,143,2011-12-03 11:50:10,392,W_Calling_after_offers,true,2,false,2690885
190911,11179,15000,159,2011-12-03 12:29:37,0,W_Filling_in application,false,1,false,193612
190914,0,20000,112,2011-12-03 14:22:39,0,W_Fixing_incoming_lead,true,1,false,2074860
190914,10929,20000,116,2011-12-05 08:39:21,152202,W_Filling_in application,true,2,false,1922658
190914,10929,20000,40,2011-12-05 10:23:02,158423,W_Calling_after_offers,true,3,false,1916437
190923,11179,15000,939,2011-12-03 12:25:16,0,W_Filling_in application,true,1,false,2230018
190923,11179,15000,43,2011-12-03 12:26:09,53,W_Calling_after_offers,true,2,false,2229965
190923,10809,15000,1815,2011-12-28 08:31:30,2145974,W_Assessing_application,true,3,false,84044
190923,10932,15000,302,2011-12-28 08:39:29,2146453,W_Calling _missing_information,true,4,false,83565
190923,10809,15000,26,2011-12-28 15:11:43,2169987,W_Assessing_application,true,5,false,60031
190926,11179,5500,364,2011-12-03 12:39:17,0,W_Filling_in application,false,1,false,158408
190938,0,32000,40,2011-12-03 14:22:30,0,W_Fixing_incoming_lead,true,1,false,1451860
190938,10929,32000,143,2011-12-05 08:34:10,151900,W_Filling_in application,true,2,false,1299960
190938,11180,32000,34,2011-12-05 13:28:24,169554,W_Calling_after_offers,true,3,false,1282306
190938,10972,32000,889,2011-12-16 12:37:22,1116892,W_Assessing_application,true,4,false,334968
190938,10982,32000,402,2011-12-16 14:23:16,1123246,W_Calling _missing_information,true,5,false,328614
190938,10972,32000,1370,2011-12-19 14:44:26,1383716,W_Assessing_application,true,6,false,68144
190938,10910,32000,13,2011-12-19 15:27:20,1386290,W_Calling _missing_information,true,7,false,65570
190938,11049,32000,8,2011-12-20 08:28:34,1447564,W_Assessing_application,true,8,false,4296
190944,11179,8000,110,2011-12-03 13:00:55,0,W_Filling_in application,true,1,false,2075851
190944,0,8000,124,2011-12-10 11:44:24,600208.999999999,W_Calling_after_offers,true,2,false,1475642
190944,10809,8000,1038,2011-12-27 13:32:33,2075498,W_Assessing_application,true,3,false,353
190947,0,10000,139910,2011-12-05 05:15:04,0,W_Fixing_incoming_lead,false,1,false,10350
190950,11000,7500,573,2011-12-03 14:10:18,0,W_Filling_in application,true,1,false,1385787
190950,11000,7500,99,2011-12-03 14:12:13,115,W_Calling_after_offers,true,2,false,1385672
190950,10138,7500,729,2011-12-19 14:59:53,1385375,W_Assessing_application,true,3,false,412
190953,0,8000,72,2011-12-03 14:25:04,0,W_Fixing_incoming_lead,false,1,false,1145
190956,11179,15000,139863,2011-12-05 05:15:04,0,W_Fixing_incoming_lead,true,1,false,1915860
190956,10909,15000,356,2011-12-05 11:36:27,22883,W_Filling_in application,true,2,false,1892977
190956,10909,15000,76,2011-12-05 11:37:54,22970,W_Calling_after_offers,true,3,false,1892890
190956,10809,15000,1403,2011-12-16 13:28:17,979993.000000001,W_Assessing_application,true,4,false,935867
190956,10809,15000,142,2011-12-16 14:03:59,982135.000000001,W_Calling _missing_information,true,5,false,933725
190959,0,2000,95,2011-12-03 14:27:23,0,W_Fixing_incoming_lead,false,1,false,4086
190962,0,5000,113,2011-12-03 14:27:13,0,W_Fixing_incoming_lead,true,1,false,3543905
190962,10912,5000,369,2011-12-03 14:59:08,1915,W_Filling_in application,true,2,false,3541990
190962,10929,5000,52,2011-12-05 09:58:06,156653,W_Calling_after_offers,true,3,false,3387252
190962,11289,5000,7023,2012-01-11 12:46:07,3363534,W_Assessing_application,true,4,false,180371
190962,10910,5000,56,2012-01-11 19:22:51,3387338,W_Calling _missing_information,true,5,false,156567
190962,11289,5000,322,2012-01-12 08:17:19,3433806,W_Assessing_application,true,6,false,110099
190962,10914,5000,712,2012-01-12 09:40:51,3438818,W_Calling _missing_information,true,7,false,105087
190965,10912,20000,116,2011-12-03 14:44:15,0,W_Filling_in application,false,1,false,1019829
190965,11122,20000,182,2011-12-06 18:55:19,274264,W_Calling_after_offers,false,2,false,745565
190965,10972,20000,1781,2011-12-13 10:14:37,847822,W_Assessing_application,false,3,false,172007
190965,10809,20000,58,2011-12-13 13:45:12,860456.999999999,W_Calling _missing_information,false,4,false,159372
190965,10809,20000,3568,2011-12-14 11:22:20,938284.999999999,W_Assessing_application,false,5,false,81544
190965,10910,20000,2,2011-12-14 11:30:20,938765.000000002,W_Calling _missing_information,false,6,false,81064
190965,10972,20000,66,2011-12-15 08:52:21,1015686,W_Assessing_application,false,7,false,4143
190968,11179,18000,847,2011-12-03 14:58:27,0,W_Filling_in application,false,1,false,862445
190968,11179,18000,334,2011-12-03 15:04:11,344,W_Calling_after_offers,false,2,false,862101
190974,0,5000,322,2011-12-03 15:49:29,0,W_Filling_in application,true,1,false,2651139
190977,11179,8000,2315,2011-12-03 15:44:20,0,W_Filling_in application,true,1,false,1724464
190977,11179,8000,88,2011-12-03 15:47:02,162,W_Calling_after_offers,true,2,false,1724302
190977,10935,8000,36,2011-12-16 10:25:17,1104057,W_Assessing_application,true,3,false,620407
190977,10910,8000,21,2011-12-20 08:52:25,1444085,W_Calling _missing_information,true,4,false,280379
190977,10972,8000,1183,2011-12-23 09:55:53,1707093,W_Assessing_application,true,5,false,17371
190977,10789,8000,23,2011-12-23 14:30:10,1723550,W_Calling _missing_information,true,6,false,914
190980,10929,30000,190,2011-12-05 09:00:33,0,W_Filling_in application,false,1,false,961478
190980,0,30000,60,2011-12-05 10:56:01,6928,W_Calling_after_offers,false,2,false,954550
190983,10929,6500,546,2011-12-05 09:09:46,0,W_Filling_in application,true,1,false,1473595
190983,10929,6500,13,2011-12-05 09:58:36,2930,W_Calling_after_offers,true,2,false,1470665
190989,10931,10500,103,2011-12-03 16:00:24,0,W_Fixing_incoming_lead,false,1,false,157961
190989,10931,10500,73,2011-12-03 16:02:29,125,W_Filling_in application,false,2,false,157836
190992,0,10000,418,2011-12-03 15:57:23,0,W_Filling_in application,false,1,false,758791
190992,0,10000,68,2011-12-03 15:58:50,87,W_Calling_after_offers,false,2,false,758704
190995,10931,10500,132,2011-12-03 16:02:57,0,W_Fixing_incoming_lead,false,1,false,148706
191001,10929,1000,118,2011-12-05 09:13:31,0,W_Filling_in application,false,1,false,16129
191004,10909,17500,276,2011-12-05 08:13:03,0,W_Fixing_incoming_lead,false,1,false,235
191025,10929,18000,109,2011-12-05 09:15:26,0,W_Filling_in application,false,1,false,1290568
191025,10889,18000,51,2011-12-05 14:56:30,20464,W_Calling_after_offers,false,2,false,1270104
191025,10138,18000,1613,2011-12-16 12:41:58,962791.999999999,W_Assessing_application,false,3,false,327776
191025,10982,18000,46,2011-12-16 14:24:10,968924.000000002,W_Calling _missing_information,false,4,false,321644
191028,10929,10000,1026,2011-12-05 09:32:37,0,W_Filling_in application,false,1,false,862546
191028,10929,10000,580,2011-12-05 09:42:29,592,W_Calling_after_offers,false,2,false,861954
191040,11180,7500,675,2011-12-05 09:36:17,0,W_Filling_in application,false,1,false,601832
191040,11180,7500,64,2011-12-05 09:37:36,79,W_Calling_after_offers,false,2,false,601753
191043,11180,10000,132,2011-12-05 09:40:06,0,W_Filling_in application,true,1,false,4228520
191043,11180,10000,33,2011-12-05 13:58:23,15497,W_Calling_after_offers,true,2,false,4213023
191049,0,15000,145,2011-12-05 08:33:47,0,W_Fixing_incoming_lead,false,1,false,778412
191049,11180,15000,1198,2011-12-05 11:36:19,10952,W_Filling_in application,false,2,false,767460
191049,11180,15000,33,2011-12-05 11:37:05,10998,W_Calling_after_offers,false,3,false,767414
191049,10138,15000,1656,2011-12-14 08:45:15,778288,W_Assessing_application,false,4,false,124
191049,10138,15000,35,2011-12-14 08:45:59,778331.999999999,W_Calling _missing_information,false,5,false,80
191052,11180,31500,153,2011-12-05 09:43:05,0,W_Filling_in application,false,1,false,1287384
191052,11003,31500,149,2011-12-06 19:06:38,120213,W_Calling_after_offers,false,2,false,1167171
191052,10972,31500,3193,2011-12-16 09:30:47,949662,W_Assessing_application,false,3,false,337722
191052,10982,31500,1,2011-12-16 12:54:43,961898,W_Calling _missing_information,false,4,false,325486
191058,11180,11000,135,2011-12-05 09:45:27,0,W_Filling_in application,false,1,false,119181
191064,11180,33000,77,2011-12-05 09:47:07,0,W_Filling_in application,true,1,false,2520539
191064,11009,33000,51,2011-12-05 10:52:12,3905,W_Calling_after_offers,true,2,false,2516634
