sequence_nr,activity_name,Resource,time,Responsible_actor,SUMleges,label,Aanleg,Bouw,Brandveilig_melding,Brandveilig_vergunning,Handelen_strijd,Kap,Milieu_melding,Milieu_neutraal_wijziging,Milieu_vergunning,Monument,Reclame,Sloop,monitoringResource,question,duration,weekday,hour,event_nr,last,remtime
5142787,date decision for inspection,560673,2012-09-24 08:00:00,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,15081.8333333,0,8,44,true,0
5146732,register submission date request,560673,2012-08-28 08:00:00,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,560673,EMPTY,0,1,8,1,false,6687948
5146732,enter senddate procedure confirmation,3442724,2012-08-30 08:00:00,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,2880,3,8,2,false,6515148
5146732,phase application received,560673,2012-08-30 18:39:49,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0,3,18,3,false,6476759
5146732,applicant is stakeholder,560673,2012-08-30 18:39:49,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,True,0,3,18,4,false,6476759
5146732,OLO messaging active,560673,2012-08-30 18:39:49,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,639.816666667,3,18,5,false,6476759
5146732,send confirmation receipt,560673,2012-08-30 18:39:52,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,True,0.05,3,18,6,false,6476756
5146732,send confirmation receipt,560673,2012-08-30 18:44:53,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0,3,18,7,false,6476455
5146732,enter senddate acknowledgement,560673,2012-08-30 18:44:53,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,5.0166666667,3,18,8,false,6476455
5146732,forward to the competent authority,3442724,2012-10-02 21:54:14,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,47709.35,1,21,9,false,3613894
5146732,regular procedure without MER,3442724,2012-10-02 21:54:19,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,0.0833333333,1,21,10,false,3613889
5146732,MER present,3442724,2012-10-02 21:54:22,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,0.05,1,21,11,false,3613886
5146732,read field phased application,3442724,2012-10-02 21:54:25,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0,1,21,12,false,3613883
5146732,start WABOprocedure,3442724,2012-10-02 21:54:25,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0,1,21,13,false,3613883
5146732,activities regular procedure,3442724,2012-10-02 21:54:25,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,Uitgebreid,0.05,1,21,14,false,3613883
5146732,phased application,3442724,2012-10-02 21:54:27,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,0.0333333333,1,21,15,false,3613881
5146732,send procedure confirmation,3442724,2012-10-02 21:54:30,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0.05,1,21,16,false,3613878
5146732,publish,3442724,2012-10-02 21:55:06,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,True,0.6,1,21,17,false,3613842
5146732,treat subcases completeness,3442724,2012-10-02 21:55:10,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0.0666666667,1,21,18,false,3613838
5146732,subcases completeness completed,3442724,2012-10-02 21:55:12,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0.0333333333,1,21,19,false,3613836
5146732,procedure change,3442724,2012-10-02 21:55:48,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,0.6,1,21,20,false,3613800
5146732,request complete,3442724,2012-10-02 21:55:52,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,False,0.0666666667,1,21,21,false,3613796
5146732,enter senddate retrieve missing data,3442724,2012-10-04 08:00:00,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,2044.13333333,3,8,22,false,3491148
5146732,term for supplying missing data,3442724,2012-10-16 22:04:13,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,28,18124.2166667,1,22,23,false,2403695
5146732,retrieve missing data,3442724,2012-10-16 22:04:50,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0.6166666667,1,22,24,false,2403658
5146732,phase asked additional information,3442724,2012-10-16 22:05:04,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,EMPTY,0.2333333333,1,22,25,false,2403644
5146732,receive additional information,5025869,2012-11-13 17:45:11,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,3442724,True,40060.1166667,1,17,26,false,37
5146732,phase additional information received,5025869,2012-11-13 17:45:41,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,5025869,EMPTY,0,1,17,27,false,7
5146732,enter receipt of additional data,5025869,2012-11-13 17:45:41,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,5025869,other,0.5,1,17,28,false,7
5146732,send confirmation receipt additional data,5025869,2012-11-13 17:45:48,5025869,0,true,0,0,0,0,0,0,0,0,1,0,0,0,5025869,False,0.1166666667,1,17,29,true,0
5150426,register submission date request,560749,2012-08-30 08:00:00,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,560749,EMPTY,0,3,8,1,false,4579200
5150426,enter senddate procedure confirmation,2013365,2012-09-03 08:00:00,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,5760,0,8,2,false,4233600
5150426,OLO messaging active,560749,2012-09-03 19:40:01,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,0,19,3,false,4191599
5150426,phase application received,560749,2012-09-03 19:40:01,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,700.016666667,0,19,4,false,4191599
5150426,applicant is stakeholder,560749,2012-09-03 19:40:02,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0.0166666667,0,19,5,false,4191598
5150426,send confirmation receipt,560749,2012-09-03 19:40:04,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0.0333333333,0,19,6,false,4191596
5150426,enter senddate acknowledgement,560749,2012-09-03 19:42:57,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,0,19,7,false,4191423
5150426,send confirmation receipt,560749,2012-09-03 19:42:57,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,2.8833333333,0,19,8,false,4191423
5150426,forward to the competent authority,2013365,2012-10-08 20:58:27,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,50475.5,0,20,9,false,1162893
5150426,start WABOprocedure,2013365,2012-10-08 20:58:38,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,0,20,10,false,1162882
5150426,regular procedure without MER,2013365,2012-10-08 20:58:38,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0.1833333333,0,20,11,false,1162882
5150426,send procedure confirmation,2013365,2012-10-08 20:58:40,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0333333333,0,20,12,false,1162880
5150426,treat subcases completeness,2013365,2012-10-08 20:58:57,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.2833333333,0,20,13,false,1162863
5150426,subcases completeness completed,2013365,2012-10-08 20:58:58,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0166666667,0,20,14,false,1162862
5150426,procedure change,2013365,2012-10-08 20:59:00,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0333333333,0,20,15,false,1162860
5150426,phase application receptive,2013365,2012-10-08 20:59:02,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,0,20,16,false,1162858
5150426,request complete,2013365,2012-10-08 20:59:02,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0.0333333333,0,20,17,false,1162858
5150426,procedure change after completeness,2013365,2012-10-08 20:59:03,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0166666667,0,20,18,false,1162857
5150426,send letter in progress,2013365,2012-10-08 20:59:04,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0166666667,0,20,19,false,1162856
5150426,treat subcases content,2013365,2012-10-08 20:59:05,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,0,20,20,false,1162855
5150426,completed subcases content,2013365,2012-10-08 20:59:05,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0166666667,0,20,21,false,1162855
5150426,procedure change,2013365,2012-10-08 20:59:09,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0666666667,0,20,22,false,1162851
5150426,article 34  WABO applies,2013365,2012-10-08 20:59:10,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0166666667,0,20,23,false,1162850
5150426,phase advice known,2013365,2012-10-08 20:59:12,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,0,20,24,false,1162848
5150426,assessment of content completed,2013365,2012-10-08 20:59:12,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0333333333,0,20,25,false,1162848
5150426,grounds for refusal,2013365,2012-10-08 20:59:13,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0166666667,0,20,26,false,1162847
5150426,ask stakeholders views,2013365,2012-10-08 20:59:15,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0333333333,0,20,27,false,1162845
5150426,creating environmental permit decision,2013365,2012-10-08 20:59:16,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,0,20,28,false,1162844
5150426,decision date prior to decision,2013365,2012-10-08 20:59:16,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,0,20,29,false,1162844
5150426,by law,2013365,2012-10-08 20:59:16,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,0,20,30,false,1162844
5150426,suspension ground applicable,2013365,2012-10-08 20:59:16,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.0166666667,0,20,31,false,1162844
5150426,create publication document,2013365,2012-10-08 21:02:55,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,3.65,0,21,32,false,1162625
5150426,submit decision,2013365,2012-10-08 21:03:01,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.1,0,21,33,false,1162619
5150426,record date of decision environmental permit,560673,2012-10-09 08:00:00,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,656.983333333,1,8,34,false,1123200
5150426,phase decision taken,560673,2012-10-10 18:47:27,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,2087.45,2,18,35,false,997953
5150426,register objection and appeal periods,560673,2012-10-10 18:47:31,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,42,0.0666666667,2,18,36,false,997949
5150426,transcript decision environmental permit to stakeholders,560673,2012-10-10 18:50:10,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,2.65,2,18,37,false,997790
5150426,enter senddate decision environmental permit,560673,2012-10-10 18:50:11,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0166666667,2,18,38,false,997789
5150426,enter senddate decision,560673,2012-10-10 18:50:12,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,2,18,39,false,997788
5150426,enter senddate decision environmental permit,560673,2012-10-10 18:50:12,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,2,18,40,false,997788
5150426,phase decision sent,560673,2012-10-10 18:50:12,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0.0166666667,2,18,41,false,997788
5150426,create publication document,560673,2012-10-10 18:50:20,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0.1333333333,2,18,42,false,997780
5150426,date decision for inspection,560673,2012-10-22 08:00:00,2013365,1215.606,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,16629.6666667,0,8,43,true,0
5152748,register submission date request,560673,2012-08-31 08:00:00,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,0,4,8,1,false,2073600
5152748,applicant is stakeholder,560673,2012-09-04 18:53:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0,1,18,2,false,1688778
5152748,OLO messaging active,560673,2012-09-04 18:53:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,1,18,3,false,1688778
5152748,phase application received,560673,2012-09-04 18:53:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,6413.7,1,18,4,false,1688778
5152748,send confirmation receipt,560673,2012-09-04 18:53:46,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.0666666667,1,18,5,false,1688774
5152748,enter senddate acknowledgement,560673,2012-09-04 18:59:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,1,18,6,false,1688418
5152748,send confirmation receipt,560673,2012-09-04 18:59:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,5.9333333333,1,18,7,false,1688418
5152748,forward to the competent authority,560673,2012-09-13 19:09:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,12969.9333333,3,19,8,false,910222
5152748,start WABOprocedure,560673,2012-09-13 19:09:40,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,9,false,910220
5152748,regular procedure without MER,560673,2012-09-13 19:09:40,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.0333333333,3,19,10,false,910220
5152748,enter senddate procedure confirmation,560673,2012-09-13 19:09:44,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,11,false,910216
5152748,send procedure confirmation,560673,2012-09-13 19:09:44,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0666666667,3,19,12,false,910216
5152748,treat subcases completeness,560673,2012-09-13 19:09:47,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.05,3,19,13,false,910213
5152748,subcases completeness completed,560673,2012-09-13 19:09:48,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,19,14,false,910212
5152748,procedure change,560673,2012-09-13 19:09:57,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.15,3,19,15,false,910203
5152748,phase application receptive,560673,2012-09-13 19:10:04,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,16,false,910196
5152748,request complete,560673,2012-09-13 19:10:04,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.1166666667,3,19,17,false,910196
5152748,send letter in progress,560673,2012-09-13 19:12:02,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,3,19,18,false,910078
5152748,procedure change after completeness,560673,2012-09-13 19:12:02,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,1.9666666667,3,19,19,false,910078
5152748,treat subcases content,560673,2012-09-13 19:12:04,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0333333333,3,19,20,false,910076
5152748,completed subcases content,560673,2012-09-13 19:12:05,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,19,21,false,910075
5152748,procedure change,560673,2012-09-13 19:12:08,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.05,3,19,22,false,910072
5152748,article 34  WABO applies,560673,2012-09-13 19:12:16,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.1333333333,3,19,23,false,910064
5152748,phase advice known,560673,2012-09-13 19:12:17,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,24,false,910063
5152748,assessment of content completed,560673,2012-09-13 19:12:17,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,19,25,false,910063
5152748,grounds for refusal,560673,2012-09-13 19:12:30,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.2166666667,3,19,26,false,910050
5152748,ask stakeholders views,560673,2012-09-13 19:12:35,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.0833333333,3,19,27,false,910045
5152748,creating environmental permit decision,560673,2012-09-13 19:12:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,28,false,910044
5152748,decision date prior to decision,560673,2012-09-13 19:12:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,3,19,29,false,910044
5152748,by law,560673,2012-09-13 19:12:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,3,19,30,false,910044
5152748,suspension ground applicable,560673,2012-09-13 19:12:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.0166666667,3,19,31,false,910044
5152748,generating decision environmental permit,560673,2012-09-13 19:29:50,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,32,false,909010
5152748,record date of decision environmental permit,560673,2012-09-13 19:29:50,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,19,33,false,909010
5152748,submit decision,560673,2012-09-13 19:29:50,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,17.2333333333,3,19,34,false,909010
5152748,create publication document,560673,2012-09-13 20:49:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,79.8,3,20,35,false,904222
5152748,phase decision taken,560673,2012-09-13 20:49:48,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.1666666667,3,20,36,false,904212
5152748,register objection and appeal periods,560673,2012-09-13 20:49:52,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,42,0.0666666667,3,20,37,false,904208
5152748,enter senddate decision environmental permit,560673,2012-09-13 20:53:34,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,20,38,false,903986
5152748,transcript decision environmental permit to stakeholders,560673,2012-09-13 20:53:34,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,3.7,3,20,39,false,903986
5152748,enter senddate decision,560673,2012-09-13 20:53:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,20,40,false,903982
5152748,phase decision sent,560673,2012-09-13 20:53:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,20,41,false,903982
5152748,enter senddate decision environmental permit,560673,2012-09-13 20:53:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0666666667,3,20,42,false,903982
5152748,create publication document,560673,2012-09-13 20:53:45,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.1166666667,3,20,43,false,903975
5152748,date decision for inspection,560673,2012-09-24 08:00:00,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,15066.25,0,8,44,true,0
5153986,register submission date request,560673,2012-09-03 08:00:00,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560673,EMPTY,0,0,8,1,false,2125623
5153986,OLO messaging active,560673,2012-09-04 21:24:10,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,False,0,1,21,2,false,1990973
5153986,phase application received,560673,2012-09-04 21:24:10,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,1,21,3,false,1990973
5153986,applicant is stakeholder,560673,2012-09-04 21:24:10,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,True,2244.16666667,1,21,4,false,1990973
5153986,send confirmation receipt,560673,2012-09-04 21:24:13,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,True,0.05,1,21,5,false,1990970
5153986,send confirmation receipt,560673,2012-09-04 21:33:08,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,1,21,6,false,1990435
5153986,enter senddate acknowledgement,560673,2012-09-04 21:33:08,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,8.9166666667,1,21,7,false,1990435
5153986,forward to the competent authority,560454,2012-09-27 22:03:04,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,False,33149.9333333,3,22,8,false,1439
5153986,start WABOprocedure,560454,2012-09-27 22:03:12,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,3,22,9,false,1431
5153986,regular procedure without MER,560454,2012-09-27 22:03:12,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,True,0.1333333333,3,22,10,false,1431
5153986,send procedure confirmation,560454,2012-09-27 22:03:16,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,3,22,11,false,1427
5153986,enter senddate procedure confirmation,560454,2012-09-27 22:03:16,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0.0666666667,3,22,12,false,1427
5153986,treat subcases completeness,560454,2012-09-27 22:03:20,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0.0666666667,3,22,13,false,1423
5153986,subcases completeness completed,560454,2012-09-27 22:03:28,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0.1333333333,3,22,14,false,1415
5153986,procedure change,560454,2012-09-27 22:03:30,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,False,0.0333333333,3,22,15,false,1413
5153986,request complete,560454,2012-09-27 22:03:33,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,False,0.05,3,22,16,false,1410
5153986,term for supplying missing data,560454,2012-09-27 22:03:43,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,28,0.1666666667,3,22,17,false,1400
5153986,create publication document,560454,2012-09-27 22:04:28,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,False,0.75,3,22,18,false,1355
5153986,retrieve missing data,560454,2012-09-27 22:14:45,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,3,22,19,false,738
5153986,enter senddate retrieve missing data,560454,2012-09-27 22:14:45,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,10.2833333333,3,22,20,false,738
5153986,phase asked additional information,560454,2012-09-27 22:27:03,560454,0,true,0,0,1,0,0,0,0,0,0,0,0,0,560454,EMPTY,12.3,3,22,21,true,0
5156175,register submission date request,560673,2012-09-04 08:00:00,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,0,1,8,1,false,1123200
5156175,enter senddate acknowledgement,560673,2012-09-05 08:00:00,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,1440,2,8,2,false,1036800
5156175,OLO messaging active,560673,2012-09-05 19:57:13,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,2,19,3,false,993767
5156175,phase application received,560673,2012-09-05 19:57:13,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,2,19,4,false,993767
5156175,applicant is stakeholder,560673,2012-09-05 19:57:13,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,717.216666667,2,19,5,false,993767
5156175,send confirmation receipt,560673,2012-09-05 19:57:16,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.05,2,19,6,false,993764
5156175,send confirmation receipt,560673,2012-09-06 17:29:18,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,1292.03333333,3,17,7,false,916242
5156175,forward to the competent authority,560673,2012-09-06 17:29:25,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.1166666667,3,17,8,false,916235
5156175,start WABOprocedure,560673,2012-09-06 17:29:28,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,17,9,false,916232
5156175,regular procedure without MER,560673,2012-09-06 17:29:28,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.05,3,17,10,false,916232
5156175,send procedure confirmation,560673,2012-09-06 17:29:29,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,17,11,false,916231
5156175,enter senddate procedure confirmation,560673,2012-09-06 17:29:29,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,17,12,false,916231
5156175,treat subcases completeness,560673,2012-09-06 17:29:32,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.05,3,17,13,false,916228
5156175,subcases completeness completed,560673,2012-09-06 17:29:33,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,17,14,false,916227
5156175,procedure change,560673,2012-09-06 17:29:34,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.0166666667,3,17,15,false,916226
5156175,phase application receptive,560673,2012-09-06 17:29:35,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0,3,17,16,false,916225
5156175,request complete,560673,2012-09-06 17:29:35,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,True,0.0166666667,3,17,17,false,916225
5156175,send letter in progress,560673,2012-09-06 17:29:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0,3,17,18,false,916224
5156175,procedure change after completeness,560673,2012-09-06 17:29:36,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.0166666667,3,17,19,false,916224
5156175,treat subcases content,560673,2012-09-06 17:29:38,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0333333333,3,17,20,false,916222
5156175,completed subcases content,560673,2012-09-06 17:29:39,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,EMPTY,0.0166666667,3,17,21,false,916221
5156175,procedure change,560673,2012-09-06 17:29:42,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.05,3,17,22,false,916218
5156175,article 34  WABO applies,560673,2012-09-06 17:29:44,3442724,0,false,0,0,0,0,0,1,0,0,0,0,0,0,3442724,False,0.0333333333,3,17,23,false,916216
