case_id,ground_truth,predictions_true,nr_prefixes
c_2087713022,1298732.0000,2053756.67222,8
c_2088073617,1366002.0000,971511.033333,8
c_2089218629,158610.0000,2488740.96667,8
c_2091145908,1042010.0000,1632027.95833,8
c_2091517201,165773.0000,437994.775,8
c_2093060269,831775.0000,903048.316667,8
c_2094441836,1263.0000,2457571.85833,8
c_2094685862,1126751.0000,2462063.68333,8
c_2097115739,2249388.0000,2068990.95,8
c_2099075534,771515.0000,984459.125,8
c_2099960291,585993.0000,1166130.575,8
c_2102194190,1184928.0000,999532.733333,8
c_2102301623,372329.0000,2202991.56667,8
c_2102378135,759729.0000,987448.841667,8
c_2104100621,774413.0000,1807977.89167,8
c_2104220031,1094432.0000,2255729.33333,8
c_2104538472,1188726.0000,1315570.23333,8
c_2105333511,520205.0000,1954649.8,8
c_2107501162,1194439.0000,1171833.0,8
c_2107633163,876345.0000,1322915.225,8
c_2107939979,1042738.0000,2143710.51667,8
c_2111055752,88972.0000,486298.608333,8
c_211237020,419329.0000,1818776.33333,8
c_2112881147,1114618.0000,1172970.25,8
c_2115042059,1029312.0000,2198840.74167,8
c_2118644430,1019583.0000,1077398.7,8
c_2120715071,1307054.0000,1634286.725,8
c_2121050611,93.0000,1593231.9,8
c_2121733472,347622.0000,2335730.40833,8
c_2121891840,832017.0000,2137035.54167,8
c_2123639820,1127611.0000,1916460.575,8
c_2124615783,2430966.0000,2211182.21667,8
c_2126475285,681864.0000,2550343.71667,8
c_2128128445,1216934.0000,2456122.89167,8
c_2131822593,1228437.0000,2293218.10833,8
c_2134267865,1212539.0000,1745905.725,8
c_2136573543,1963469.0000,1264539.13333,8
c_213664539,861713.0000,1716388.00833,8
c_2137603606,856348.0000,1092917.525,8
c_2138438586,1803578.0000,1372744.025,8
c_213878489,1093492.0000,2188111.55,8
c_2139497576,598501.0000,2153568.0,8
c_2140398412,677928.0000,1071101.95833,8
c_2141629750,1388846.0000,1231536.39167,8
c_2143988715,1896090.0000,1961646.225,8
c_214412662,2159557.0000,1919715.04167,8
c_2144993835,692424.0000,1664275.79167,8
c_215596279,763455.0000,2512393.3,8
c_21610314,327073.0000,2289543.225,8
c_216490542,336468.0000,1250713.53333,8
c_219075718,830920.0000,2279081.96667,8
c_222629422,868090.0000,1548988.625,8
c_223017587,1100727.0000,2370782.9,8
c_227136917,669399.0000,2055725.24167,8
c_227299976,328011.0000,1951231.425,8
c_228538500,1023401.0000,1308436.09167,8
c_233064512,1114491.0000,1841574.575,8
c_237577413,1114299.0000,2539960.00833,8
c_238546830,1207648.0000,2620328.25,8
c_238988465,1285011.0000,1863368.31667,8
c_242026080,1044739.0000,1895073.25,8
c_247180552,1196129.0000,1982195.58333,8
c_249685016,952310.0000,1485749.80833,8
c_250158591,1137858.0000,815402.066667,8
c_250165774,946228.0000,2350857.91667,8
c_25063668,836643.0000,1168116.45,8
c_250783744,924717.0000,1547391.39167,8
c_25181870,691226.0000,1431521.24167,8
c_254346617,504339.0000,1977770.11944,8
c_254824641,165590.0000,2210777.35,8
c_254836121,0.0000,38354.7,8
c_254929735,1103339.0000,1993221.53333,8
c_255704360,434780.0000,2550374.875,8
c_261962420,1733073.0000,1853418.55,8
c_265449268,1444426.0000,2047891.99167,8
c_268903185,848524.0000,1797816.725,8
c_270623019,587644.0000,1834291.9,8
c_274116683,18085.0000,2151500.55833,8
c_275348392,752062.0000,2229930.55833,8
c_276062500,833983.0000,2210378.58333,8
c_278409526,181302.0000,1979286.775,8
c_279402468,1818954.0000,2502894.51667,8
c_28299345,81515.0000,2089255.31097,8
c_28343073,947381.0000,984717.591667,8
c_285811325,886252.0000,1790988.33333,8
c_286814897,745814.0000,1568035.8,8
c_28960323,1534627.0000,2099239.31667,8
c_293186607,2303509.0000,1255752.94167,8
c_294586112,2008457.0000,1956921.475,8
c_295260103,752286.0000,1102075.53333,8
c_295284443,1093979.0000,1767941.20417,8
c_295551192,64489.0000,1655150.8,8
c_296111386,2482218.0000,1508381.61667,8
c_296496852,1199428.0000,2037060.65,8
c_296572329,1367013.0000,2085080.04,8
c_297311392,883443.0000,1357410.96667,8
c_298436021,1195133.0000,1754404.575,8
c_298849877,1188725.0000,2128835.88333,8
c_299209464,795228.0000,1455200.81667,8
c_303581122,739291.0000,1429233.63333,8
c_304004510,1280114.0000,1228049.875,8
c_30639530,747631.0000,1935597.65417,8
c_306812685,791412.0000,1725397.70833,8
c_307119027,944877.0000,1848744.1,8
c_308398565,1196790.0000,2253026.45833,8
c_309817125,707781.0000,1637214.075,8
c_309853327,283418.0000,2120256.4,8
c_310417357,1109887.0000,1916054.41667,8
c_31108797,1465000.0000,1106934.36667,8
c_312224974,1446361.0000,2055428.05833,8
c_312947543,541725.0000,1369149.95833,8
c_312953572,527336.0000,1663817.36667,8
c_313537150,1611776.0000,1638294.125,8
c_313920006,803957.0000,2420888.08333,8
c_313951333,1034879.0000,1981321.475,8
c_31630312,1309047.0000,2366706.65,8
c_317339492,682049.0000,1462010.575,8
c_318775276,785021.0000,1019126.1,8
c_327072822,82626.0000,363993.908333,8
c_327168432,850866.0000,2058350.425,8
c_327297232,864123.0000,1241490.825,8
c_328120747,2493992.0000,1919055.86667,8
c_330499966,1012652.0000,1991199.375,8
c_33198689,612702.0000,2147797.35833,8
c_333758826,1380895.0000,1066896.125,8
c_335735060,747161.0000,998679.466667,8
c_336983203,1007832.0000,2454199.11667,8
c_337854299,1709243.0000,1538444.425,8
c_343501813,539717.0000,1215342.225,8
c_344293557,850270.0000,1775219.36111,8
c_345753341,617833.0000,1422697.54167,8
c_346181860,1514431.0000,1922955.625,8
c_352224008,353582.0000,1800888.51667,8
c_352415567,1378850.0000,2421722.85833,8
c_353397724,689496.0000,1931822.0,8
c_354038814,1034957.0000,1870848.7,8
c_354855594,1373581.0000,1713137.13333,8
c_355591291,628516.0000,2024235.45,8
c_356639618,764536.0000,2276429.06667,8
c_3575600,771080.0000,2132973.12917,8
c_362083369,1680363.0000,2241342.38333,8
c_362437843,857053.0000,2090795.49167,8
c_362543186,2418213.0000,1292542.25833,8
c_363517005,1298576.0000,2043584.20833,8
c_364421559,941814.0000,1831080.35,8
c_365169523,1190391.0000,1191528.625,8
c_368167256,1282132.0000,1728131.03333,8
c_368291286,2248628.0000,1309860.44167,8
c_368467703,1016320.0000,1993983.525,8
c_371118023,471754.0000,2008921.30833,8
c_372771478,1011480.0000,2201598.54167,8
c_374119345,1465580.0000,1066232.26667,8
c_375157461,953627.0000,1134897.63333,8
c_376682366,1283442.0000,2176716.125,8
c_377014556,1022852.0000,2420155.05,8
c_377946876,1474901.0000,1845701.225,8
c_379321877,1270317.0000,1991461.11667,8
c_379851390,857089.0000,1256749.375,8
c_381274116,856305.0000,2113538.725,8
c_381339861,773130.0000,2308355.14167,8
c_381999736,337030.0000,2150970.5,8
c_389831964,1932868.0000,1907807.45833,8
c_390034556,625703.0000,1502913.14583,8
c_39161984,599248.0000,1254461.51667,8
c_392342439,1198690.0000,1423897.16667,8
c_392537069,1732136.0000,2303141.90833,8
c_392859662,245333.0000,2240524.84167,8
c_393028659,501790.0000,2286954.05,8
c_396092392,1035022.0000,2165247.72611,8
c_397038537,1474796.0000,2277866.6125,8
c_398276501,590578.0000,2100995.13333,8
c_398311287,1626374.0000,2051599.41667,8
c_399569642,1557084.0000,2017445.525,8
c_40026814,1118568.0000,2615086.8,8
c_402090966,1169564.0000,1315664.46667,8
c_402938046,2301975.0000,959396.191667,8
c_403630678,1043883.0000,1408822.7,8
c_405637316,673591.0000,1951599.59167,8
c_409698808,588568.0000,1447904.775,8
c_413158301,938359.0000,1123025.675,8
c_416216061,1394388.0000,1471667.81667,8
c_416633628,1219779.0000,1715214.675,8
c_417332815,603205.0000,1209011.0,8
c_418638674,692252.0000,2437796.2,8
c_420214466,1388244.0000,2189450.6,8
c_42038461,1121369.0000,1349481.1,8
c_420528716,945105.0000,2262283.08333,8
c_420599570,1653022.0000,2431162.76667,8
c_421485165,666705.0000,1157905.61667,8
c_423078189,762908.0000,1452628.71667,8
c_424363323,590299.0000,2494776.175,8
c_425876981,619796.0000,1332461.15833,8
c_431263829,1027724.0000,1530641.44167,8
c_432789106,585574.0000,2097163.4,8
c_434982465,677647.0000,1947670.65,8
c_435186946,92084.0000,2206799.92222,8
c_438042117,1128558.0000,2427834.0,8
c_438352016,1997455.0000,1792450.75833,8
c_438616024,340473.0000,1834243.34167,8
c_439060282,1349530.0000,1555702.625,8
c_440790291,169748.0000,1370574.58333,8
c_44239326,2220889.0000,2015065.90833,8
c_444199448,1298011.0000,1886418.85,8
c_444247314,1195396.0000,2211529.71667,8
c_44827837,1202021.0000,2248870.68889,8
c_449256078,1569003.0000,1406430.98333,8
c_453833865,1450960.0000,2154436.63333,8
c_453987424,684636.0000,1340085.16667,8
c_455057107,457273.0000,2064084.28333,8
c_455173433,605261.0000,2052860.60833,8
c_457947056,1553993.0000,1186815.64167,8
c_458048315,770756.0000,1504046.21667,8
c_458098005,1356570.0000,1094743.34167,8
c_458227713,1711285.0000,1952844.15,8
c_45900350,1614841.0000,2496943.93333,8
c_460362418,1799069.0000,1474979.625,8
c_461975173,73240.0000,2051333.69167,8
c_462882090,678724.0000,2245717.68333,8
c_463617637,782211.0000,2192403.725,8
c_465190175,664496.0000,1670826.65833,8
c_465777883,250773.0000,1873945.04167,8
c_465876085,580780.0000,2397865.675,8
c_471347316,1388840.0000,2470558.24167,8
c_471904357,701046.0000,1606778.025,8
c_472844290,2159777.0000,1623591.88333,8
c_47358462,860372.0000,1891794.725,8
c_473947723,1607019.0000,2160176.64167,8
c_477170224,1513002.0000,1882238.04167,8
c_478366268,733747.0000,1897452.1,8
c_478367813,746080.0000,1831639.375,8
c_48166613,416991.0000,2209454.68333,8
c_482770834,604680.0000,2109855.90833,8
c_48361308,588900.0000,2150230.46667,8
c_483931042,925779.0000,2228020.95833,8
c_486324246,1009656.0000,1763573.04167,8
c_48850720,413531.0000,1574850.51667,8
c_489358039,1136924.0000,1738824.775,8
c_492021644,1116105.0000,2530229.35,8
c_497490559,609743.0000,785155.775,8
c_499448595,779409.0000,1195194.3,8
c_506199022,5453.0000,2110943.14167,8
c_507436089,1032966.0000,1884927.03333,8
c_507755204,1269888.0000,1803741.30833,8
c_511603944,199351.0000,1995803.29167,8
c_51430642,958899.0000,1613324.05833,8
c_515101580,673923.0000,1045945.34167,8
c_515232769,193296.0000,1653145.125,8
c_516260428,1195222.0000,1288310.7,8
c_516500707,21.0000,2304246.16667,8
c_518595534,1306027.0000,1611538.275,8
c_520819518,481790.0000,2123066.4,8
c_521806599,1893554.0000,2352583.81667,8
c_522530819,596388.0000,1876371.86667,8
c_525459142,1096736.0000,1886632.38333,8
c_527482957,778944.0000,2290475.25833,8
c_528121029,1559715.0000,2466655.65,8
c_531296723,957941.0000,2158550.30833,8
c_533206267,552066.0000,1812402.84167,8
c_53352885,695040.0000,1088075.74167,8
c_535108628,604774.0000,345810.475,8
c_538245491,600559.0000,2058060.05833,8
c_539113630,257134.0000,2120005.475,8
c_540669440,692021.0000,1240182.08333,8
c_541270963,1100674.0000,1130750.69167,8
c_542945180,1293533.0000,839606.025,8
c_544522022,1466502.0000,1577295.0,8
c_545310813,695323.0000,1708834.15,8
c_545474396,615956.0000,1727455.60833,8
c_546567068,1563033.0000,1178548.45833,8
c_548136507,1054073.0000,1121422.15833,8
c_548417596,1945353.0000,1564517.225,8
c_550501028,425956.0000,2244773.0,8
c_550590684,1310458.0000,1407125.23333,8
c_552268672,789124.0000,2006412.45,8
c_555276992,1287252.0000,2332869.15833,8
c_557390310,784757.0000,1782022.625,8
c_560407870,842381.0000,1864814.2,8
c_560750680,81853.0000,1549440.97889,8
c_562058851,754227.0000,1141792.075,8
c_563521504,1475551.0000,2171355.70833,8
c_563590726,1203146.0000,1520470.46667,8
c_564404935,695822.0000,1892958.98333,8
c_564882176,1109967.0000,1345450.88056,8
c_566145527,1472044.0000,1890484.10833,8
c_566347979,2161513.0000,1867840.71667,8
c_567402421,2323185.0000,2344103.325,8
c_568941744,2147562.0000,1245220.03333,8
c_573409679,848863.0000,1077242.5,8
c_574810235,1264863.0000,2603298.3,8
c_576025779,829353.0000,2143441.16667,8
c_576195649,684432.0000,1679295.85,8
c_576893560,272896.0000,2305831.875,8
c_578480581,669952.0000,1713235.65833,8
c_578567461,1015208.0000,1772304.93333,8
c_579275809,1226075.0000,2070148.36667,8
c_579939266,351393.0000,1727243.55,8
c_581256241,604846.0000,2170593.7,8
c_581457283,1192501.0000,2011912.175,8
c_581494514,1282026.0000,2483368.03333,8
c_58295777,512112.0000,1949332.65833,8
c_584717195,1542156.0000,1833326.76667,8
c_585037499,1727053.0000,2398019.49167,8
c_586877291,1442236.0000,2384456.39167,8
c_587185431,239841.0000,340221.491667,8
c_588418009,1903022.0000,2496177.75833,8
c_593504885,580.0000,2091792.33333,8
c_595113390,1216406.0000,1081654.85833,8
c_595363130,886825.0000,1946665.31667,8
c_596261331,1173750.0000,2037920.52917,8
c_596749181,1096162.0000,2177550.64167,8
c_598655970,413453.0000,2254814.28333,8
c_59876773,2063944.0000,1407043.38333,8
c_599426245,780190.0000,1648229.025,8
c_600084950,1099890.0000,2242516.09167,8
c_601286059,612796.0000,1241263.50833,8
c_602036798,429541.0000,2451451.96667,8
c_605367983,1108315.0000,1306100.18333,8
c_60615076,1384783.0000,912919.408333,8
c_606265893,1376803.0000,1866790.65,8
c_606748316,1282492.0000,2220187.55833,8
c_6091391,1199116.0000,1684449.725,8
c_611092804,1041541.0000,1767690.93917,8
c_61237928,839368.0000,2131810.20833,8
c_613322431,764996.0000,1066205.775,8
c_614870883,785913.0000,1632752.925,8
c_616544005,528273.0000,2298422.19417,8
c_61677455,173418.0000,2703850.98333,8
c_617441643,736099.0000,2308090.91667,8
c_619397340,1446439.0000,1725823.825,8
c_619754126,1038040.0000,1988751.69167,8
c_621575411,600684.0000,2275096.21667,8
c_621694962,1958341.0000,2200369.18333,8
c_622417263,2158877.0000,2132170.83333,8
c_622941435,610641.0000,877645.383333,8
c_623063857,1690137.0000,1509359.35833,8
c_628662805,0.0000,6301.0,8
c_630653306,602825.0000,1087323.68333,8
c_630861561,265028.0000,1732015.28333,8
c_631823084,964396.0000,1858399.04167,8
c_633119231,703394.0000,1108466.24167,8
c_634953014,353039.0000,401596.375,8
c_635576510,2485891.0000,1888326.6,8
c_639055240,518263.0000,2319684.49167,8
c_63932076,695070.0000,2065931.8,8
c_639333261,348878.0000,2534974.025,8
c_641457453,2336709.0000,1724081.03333,8
c_643794221,549042.0000,1833702.125,8
c_647413273,114715.0000,2090461.11667,8
c_650411814,1119171.0000,2291730.85,8
c_650870312,1060946.0000,1816117.1,8
c_651776694,2318017.0000,2033858.08333,8
c_652956366,796227.0000,2326966.88333,8
c_656520046,421471.0000,1765417.70833,8
c_658429775,497662.0000,2004116.08333,8
c_660161855,1110537.0000,1747224.70833,8
c_661022130,610794.0000,2283084.50833,8
c_661165121,2135531.0000,1649435.66667,8
c_662049888,932916.0000,2217330.61667,8
c_662867324,0.0000,673150.442702,8
c_663320149,1016481.0000,1538176.31667,8
c_665402126,1191191.0000,1167100.35833,8
c_666250035,2439403.0000,1965353.48333,8
c_667929164,1392502.0000,1057264.25,8
c_669667104,1045379.0000,1769320.58333,8
c_671264692,1484701.0000,2241931.36667,8
c_672929604,1383068.0000,2575192.40833,8
c_673399253,1262749.0000,2233802.24167,8
c_676078634,2224842.0000,866051.0,8
c_676837330,863855.0000,2326761.0,8
c_677134216,686147.0000,2109258.91667,8
c_679736570,874045.0000,1970050.68333,8
c_681016501,329451.0000,420587.0,8
c_681692432,1135384.0000,2214109.93333,8
c_682347878,699836.0000,1177444.05833,8
c_686928215,1759827.0000,1902278.125,8
c_693955071,2249427.0000,1654456.96111,8
c_694226567,355611.0000,2371902.325,8
c_69508445,775976.0000,1241891.5,8
c_695190318,845160.0000,1347350.08333,8
c_695714980,49.0000,1986302.95833,8
c_697031349,1384634.0000,1005328.48333,8
c_69886194,1009060.0000,2161542.85833,8
c_699979563,932499.0000,1246264.875,8
c_700409130,2186310.0000,2355573.70833,8
c_701552965,684255.0000,1711480.48333,8
c_704311443,779210.0000,2277233.69722,8
c_704902711,429965.0000,2072730.85833,8
c_706201656,527337.0000,1620413.525,8
c_706607240,1126756.0000,1120100.79167,8
c_712514512,954734.0000,1916613.08333,8
c_712864514,3121.0000,2118968.84167,8
c_716501244,1123332.0000,2150407.53333,8
c_717400110,1264518.0000,1958503.09167,8
c_719982445,1196550.0000,1293949.38333,8
c_722365864,422380.0000,2109106.425,8
c_722965319,1652110.0000,1804455.14167,8
c_725733853,522668.0000,1067356.25833,8
c_726080078,603384.0000,1437759.34167,8
c_726154989,1542654.0000,2325576.75833,8
c_727748450,441049.0000,313371.858333,8
c_729207835,867324.0000,1656408.69167,8
c_72928711,941535.0000,1860137.50833,8
c_729468313,937103.0000,1583514.70833,8
c_731053814,240270.0000,1596848.6,8
c_732428362,743980.0000,1635398.03542,8
c_735610980,1527475.0000,1348533.85,8
c_737232376,1701194.0000,1111074.775,8
c_738276182,1735237.0000,1552879.79167,8
c_740320002,682538.0000,1821923.34167,8
c_74095387,844905.0000,1742098.95833,8
c_743474553,340886.0000,2162989.70833,8
c_74441301,666699.0000,2030752.3,8
c_746588446,1100643.0000,1099711.875,8
c_748726008,1123415.0000,2605653.54514,8
c_750872976,178279.0000,2408282.74167,8
c_751588709,898461.0000,2438629.25,8
c_751880402,1229584.0000,1717967.125,8
c_752373732,623640.0000,1169648.475,8
c_753117730,351963.0000,1525373.6,8
c_757456984,576678.0000,2249746.025,8
c_759241232,876477.0000,1064800.11667,8
c_759433129,1271534.0000,2524937.95,8
c_762323305,2397077.0000,1863323.16667,8
c_763928658,1025949.0000,1129201.725,8
c_765444982,0.0000,24295.2333333,8
c_76908735,613903.0000,2052707.14167,8
c_769674466,1771734.0000,1318179.6,8
c_770018911,1300001.0000,1800689.99167,8
c_774171312,550655.0000,2214856.15833,8
c_775647630,691553.0000,2435450.85833,8
c_776525776,2068695.0000,1247412.775,8
c_777232558,841108.0000,1200800.55,8
c_780118274,546984.0000,2199126.90833,8
c_78080859,1210578.0000,2534353.85833,8
c_781897426,1103663.0000,1342684.20833,8
c_782627639,443394.0000,2032175.775,8
c_783880582,767762.0000,2429038.45833,8
c_785116695,1204278.0000,2086601.65,8
c_787705956,697653.0000,1994473.30833,8
c_788455374,1444333.0000,2653720.475,8
c_788915158,1233421.0000,1902256.60833,8
c_788925867,1224348.0000,2361293.45833,8
c_793376272,2087246.0000,1770434.79167,8
c_795434722,1129565.0000,2493568.51667,8
c_795526517,1224926.0000,1007089.325,8
c_796051396,1792425.0000,2126181.9,8
c_79681847,2200723.0000,2188453.375,8
c_798973991,771441.0000,1856098.16667,8
c_799038872,104115.0000,1782134.625,8
c_799781255,337985.0000,1805807.31667,8
c_800393339,1301638.0000,2187026.20833,8
c_802643457,339017.0000,1994039.45833,8
c_8039711,782895.0000,1971823.49167,8
c_804817365,1110998.0000,2516750.825,8
c_805397283,654627.0000,939338.866667,8
c_806234153,504062.0000,2010384.83333,8
c_806720781,849041.0000,1285132.94167,8
c_807384853,1023188.0000,1169231.91667,8
c_807788459,998751.0000,1989798.7,8
c_808281760,766287.0000,2845097.825,8
c_80850284,1293718.0000,1707498.38333,8
c_810348628,940523.0000,1798622.4,8
c_81121528,768294.0000,2184866.39167,8
c_812842800,1794648.0000,2183266.725,8
c_81400760,1038784.0000,2096662.85,8
c_816734015,1400501.0000,2399618.30833,8
c_817327339,749968.0000,972972.175,8
c_81830972,739933.0000,2257002.50833,8
c_820279576,612628.0000,1722368.14167,8
c_822441404,164837.0000,1876566.99167,8
c_823681174,858450.0000,1741620.66667,8
c_823830081,1454327.0000,1437913.0,8
c_826791651,1122545.0000,2344050.425,8
c_82743664,92211.0000,442219.616667,8
c_828007234,1089015.0000,1776699.18333,8
c_830859051,515363.0000,1064366.01667,8
c_83093719,1290692.0000,2261171.26597,8
c_834541803,1360316.0000,1717728.09167,8
c_834709723,600284.0000,1808494.56667,8
c_836643620,0.0000,88222.5083333,8
c_841240578,1787395.0000,1807734.35833,8
c_843181095,428678.0000,1741353.83333,8
c_844394684,1128813.0000,2212521.33333,8
c_845413592,943742.0000,2322976.43333,8
c_847278478,946607.0000,2101403.15833,8
c_84921509,856508.0000,1399374.025,8
c_852820937,532350.0000,882410.808333,8
c_854280555,956057.0000,1737702.46667,8
c_859455921,686088.0000,1060948.85833,8
c_861681242,326354.0000,1891353.6625,8
c_863065095,1225317.0000,1723392.12917,8
c_86314749,84235.0000,1880565.225,8
c_863470764,356353.0000,1808241.875,8
c_86380851,672997.0000,2261976.36667,8
c_864148389,1787053.0000,2030946.09167,8
c_864228968,1534740.0000,2023396.1,8
c_864621005,1919749.0000,1469007.38333,8
c_865571965,859026.0000,1312907.15,8
c_867437609,332325.0000,2389669.7,8
c_875812233,1252815.0000,1305149.90833,8
c_876478835,697756.0000,2047519.99167,8
c_881471119,710654.0000,1028151.725,8
c_88372811,856985.0000,2032278.88333,8
c_884271564,1803155.0000,2182131.93333,8
c_884534601,877474.0000,1246138.28333,8
c_888343256,853335.0000,1015573.40833,8
c_888438560,600946.0000,1808400.86667,8
c_890075702,1293070.0000,2482129.01667,8
c_89083515,679751.0000,1417277.93333,8
c_892444494,1250174.0000,2125156.86667,8
c_894842968,609775.0000,1719142.19167,8
c_896367681,353114.0000,1220799.53333,8
c_896441766,16411.0000,1581934.81667,8
c_898181445,588980.0000,2344052.525,8
c_901390369,603955.0000,1696670.68611,8
c_901633533,750907.0000,1406141.225,8
c_903761516,1196824.0000,1895542.61833,8
c_904462466,745423.0000,1425028.81667,8
c_906296960,1449132.0000,2101181.775,8
c_907136885,1888641.0000,2403439.29167,8
c_907768926,1018725.0000,1109061.6,8
c_910353899,1759818.0000,2286641.88333,8
c_914591581,200156.0000,2020650.75,8
c_91776621,1030318.0000,2483088.78333,8
c_917933158,322460.0000,389803.158333,8
c_92009906,1188759.0000,981245.15,8
c_920250519,1458386.0000,1446266.76667,8
c_921271215,684040.0000,1670678.275,8
c_923583802,553473.0000,1840418.24167,8
c_92624898,1298277.0000,1788002.09167,8
c_927305192,768296.0000,1485332.44167,8
c_927374141,851177.0000,2035379.55833,8
c_927699599,167349.0000,423936.45,8
c_928264457,1114921.0000,1300404.41667,8
c_928850755,272409.0000,1505330.59167,8
c_930473495,1529635.0000,1532691.74167,8
c_933312827,1112892.0000,1094479.575,8
c_933475652,776259.0000,1105282.66667,8
c_935010621,1354214.0000,2122502.59167,8
c_935224559,772867.0000,2069591.775,8
c_936392619,1188534.0000,2186689.46667,8
c_937270089,855208.0000,1932551.08333,8
c_939229827,1195098.0000,1760323.05833,8
c_940705047,1450532.0000,2317023.05,8
c_942057035,1499278.0000,1911233.69167,8
c_942436331,1824679.0000,966936.616667,8
c_942579594,147347.0000,1992548.59167,8
c_944154674,1398995.0000,1157178.51667,8
c_944859420,658561.0000,2281662.3,8
c_946565789,1463776.0000,2134016.95,8
c_952025553,761885.0000,1036930.68333,8
c_95249419,448682.0000,1294705.8,8
c_95477936,640234.0000,1116934.99167,8
c_958218647,532848.0000,2074334.25278,8
c_959028510,1689366.0000,1611061.71667,8
c_963957540,1096398.0000,1555459.125,8
c_964290361,858438.0000,2225076.58333,8
c_966129944,630208.0000,1960281.13333,8
c_96732613,2309433.0000,1317890.15,8
c_967486882,1319830.0000,2361043.41667,8
c_970357595,2315350.0000,1255804.91667,8
c_971906635,535125.0000,1747037.20833,8
c_972388617,1701578.0000,1881581.36667,8
c_972636630,582650.0000,1150487.825,8
c_975946794,961097.0000,1168337.11667,8
c_978274104,1287694.0000,1750356.74167,8
c_978279321,1639191.0000,1267514.51667,8
c_978512250,862835.0000,2388269.2375,8
c_979102055,600065.0000,941248.833333,8
c_979185640,1881639.0000,1975212.80833,8
c_988147224,508431.0000,1146830.64167,8
c_991116281,669618.0000,2529538.6,8
c_992653953,1419408.0000,2328756.675,8
c_993705404,516976.0000,2122964.58333,8
c_994315361,506366.0000,1942972.10833,8
c_996050409,1739798.0000,1947142.8,8
c_997398855,77899.0000,351805.75,8
c_997711293,1110761.0000,1629615.925,8
c_998522150,1172026.0000,2061284.425,8
c_1003291296,2651860.0000,2007587.08333,8
c_1007601292,1825071.0000,2877101.96667,8
c_1008012118,0.0000,0.00103509867854,8
c_101285063,2671274.0000,1962012.825,8
c_1015413412,2658458.0000,1633260.95,8
c_1015843971,2642120.0000,2493540.975,8
c_1016792765,2672262.0000,1790664.50833,8
c_1018276550,2652063.0000,2264440.35,8
c_1018583202,2645288.0000,1894479.88333,8
c_1020019812,2651759.0000,2133163.14167,8
c_1023606733,2635683.0000,2066970.20833,8
c_1024372028,2643955.0000,1966286.24167,8
c_1024774116,2668395.0000,2027706.83333,8
c_1025457860,2656742.0000,1884815.79833,8
c_1026777184,2643022.0000,2210210.58125,8
c_1027859705,3010328.0000,2240365.91667,8
c_1029674102,2669928.0000,1530089.24167,8
c_1031388577,2994742.0000,2518722.03333,8
c_1031465496,2653065.0000,1298553.54167,8
c_1031467191,2663612.0000,1925429.61667,8
c_1033574302,2648394.0000,2623597.425,8
c_1034172997,3090616.0000,1770649.30833,8
c_1037467898,2670677.0000,1519660.91667,8
c_1038302868,2660588.0000,1608200.69167,8
c_1038389815,2656595.0000,2635406.125,8
c_1038835670,2640597.0000,1828545.77639,8
c_1038953283,2644492.0000,1878964.425,8
c_1039841723,2054883.0000,1806314.50833,8
c_1042808029,2671487.0000,1861556.5,8
c_1042909603,2667562.0000,1969557.425,8
c_10431674,0.0000,0.00103509867854,8
c_104317572,2665609.0000,2331938.975,8
c_104406636,2658347.0000,2234563.60833,8
c_1044554836,2637293.0000,1785817.10833,8
c_1044858457,2635697.0000,2293445.10833,8
c_104922918,2660818.0000,1703436.15,8
c_1049772483,2660517.0000,2266146.50833,8
c_1050646177,2669815.0000,1836026.2,8
c_1053489256,2665679.0000,2447717.76667,8
c_105434976,2675636.0000,2144163.66667,8
c_1054392347,2655291.0000,1652558.175,8
c_1054644292,0.0000,0.00103509867854,8
c_1055536343,4273455.0000,1891678.41667,8
c_1057881509,2666286.0000,2045977.86667,8
c_1065401414,2666522.0000,2485361.175,8
c_1066050010,2639660.0000,1873204.71667,8
c_1069486579,2648534.0000,2052557.0,8
c_1069511528,2653454.0000,2453745.96667,8
c_107048111,2656076.0000,1956749.45833,8
c_1071392906,2648958.0000,2262443.36667,8
c_1072302976,2664894.0000,1888992.50833,8
c_1076959874,2641443.0000,2169670.11667,8
c_1077139293,2665145.0000,2520320.84167,8
c_1080763304,2638846.0000,2101680.18333,8
c_1081966829,2650860.0000,2314428.50833,8
c_1082816707,2662713.0000,2267593.43333,8
c_1083885618,2663237.0000,1903686.66667,8
c_1084469664,2652238.0000,1973910.225,8
c_1085916302,2650427.0000,2043115.57917,8
c_1087895834,2675507.0000,2031983.34167,8
c_1088706419,2668818.0000,2245251.85,8
c_1090618586,2644851.0000,2099963.45833,8
c_1096401729,2640493.0000,1937510.13333,8
c_109718783,2662444.0000,2164860.41667,8
c_1097388913,2632927.0000,2374396.19167,8
c_1097699720,2667353.0000,2005757.45833,8
c_1098498254,2668209.0000,2085278.85833,8
c_1099493178,2671858.0000,2255625.51667,8
c_1099777932,2649055.0000,1520784.25,8
c_1102148836,2648358.0000,2403708.40833,8
c_1102289179,2665685.0000,2177288.7,8
c_1102933096,2669872.0000,2436013.25,8
c_110355063,2642332.0000,2328198.025,8
c_1103643884,2635370.0000,2494692.5,8
c_1103698005,2345134.0000,2596404.63333,8
c_1104110439,2639183.0000,2073240.50833,8
c_1104349279,2650566.0000,2462040.25833,8
