case_id,ground_truth,predictions_true,nr_prefixes
c_1646895413,2651466.0000,2242563.13059,5
c_1648205335,2668298.0000,2322861.92061,5
c_1649699850,2664093.0000,1952661.62068,5
c_1650299745,2662874.0000,2056268.15299,5
c_1651737074,2637023.0000,2231979.07215,5
c_1651882834,2646727.0000,2061680.53943,5
c_1654318352,2654205.0000,1413395.01922,5
c_1655641907,4743680.0000,2031810.39752,5
c_1662440609,2656995.0000,2027288.96986,5
c_1662524797,3526532.0000,2013944.2377,5
c_1662936819,2648342.0000,2305818.61746,5
c_1665584404,2638726.0000,1721604.85955,5
c_166588001,2664170.0000,2235389.46339,5
c_1667164492,2643677.0000,2203567.052,5
c_1667598015,2667221.0000,2027000.01133,5
c_1675830729,2639478.0000,2017704.26457,5
c_1680183215,1897823.0000,2229031.8324,5
c_1680533625,2653450.0000,2200993.77032,5
c_1682480934,2219061.0000,1166631.71461,5
c_1684479121,2649815.0000,2143541.71968,5
c_1684602051,2636113.0000,2038019.7228,5
c_1685751325,2661718.0000,2138587.67674,5
c_1687637096,2657602.0000,2099979.91169,5
c_1690998892,3354818.0000,1902227.14821,5
c_1693078902,2661659.0000,2131253.40118,5
c_1694469667,2644036.0000,2296261.83989,5
c_1694956311,2653029.0000,2077097.16145,5
c_1695492315,2654849.0000,2222657.05639,5
c_1696294684,2646797.0000,2092956.97654,5
c_1696590587,2650125.0000,2175121.83911,5
c_1696760888,2666884.0000,1949191.01889,5
c_1698334648,2668852.0000,1944175.39095,5
c_1699693958,2650061.0000,1963497.84041,5
c_1702207070,2660219.0000,1851719.0017,5
c_170273491,2639055.0000,2127681.35342,5
c_1703721614,2641139.0000,2138190.51429,5
c_1704022308,2656462.0000,2150942.87105,5
c_1705393050,4300814.0000,2073850.14328,5
c_1705844076,2650685.0000,2106161.1134,5
c_1707249101,2642120.0000,2164913.60447,5
c_1712515047,2669486.0000,1785816.20155,5
c_1713552898,2603404.0000,1777430.41118,5
c_1714608768,2671642.0000,2045845.65043,5
c_1717915911,2650171.0000,2023557.84712,5
c_1719040859,2635784.0000,2121864.43749,5
c_1719088576,2660628.0000,1980505.05752,5
c_171960473,2651962.0000,2095854.3772,5
c_172021397,2670808.0000,2041146.04432,5
c_1720955378,2637405.0000,1915658.63048,5
c_1721495711,2648889.0000,1872969.25343,5
c_1722579608,2647463.0000,2114446.46545,5
c_1726750534,2652786.0000,2085404.08539,5
c_1726806352,1029748.0000,1801954.75669,5
c_1728090308,2667805.0000,2005659.43746,5
c_1728807997,2634490.0000,2076804.81897,5
c_173122257,2662837.0000,2178905.34344,5
c_1731267696,2647970.0000,1785559.91982,5
c_173483337,2665779.0000,2071474.74027,5
c_1735566698,2664866.0000,2077799.12275,5
c_1736444832,2653372.0000,2006956.80484,5
c_173679501,2653007.0000,2121102.98193,5
c_1737095579,2646117.0000,2190220.91951,5
c_1738270116,2658694.0000,2162898.08813,5
c_1739097898,2640121.0000,2093489.66522,5
c_1741360610,2654934.0000,1771532.5167,5
c_1742568771,2661826.0000,2019672.31637,5
c_1744217682,2776471.0000,1935194.68605,5
c_1744329481,2646697.0000,2103399.73544,5
c_1744764747,2641265.0000,2079769.60645,5
c_1745680840,2656125.0000,2156250.48725,5
c_1747457779,2659033.0000,1863177.25829,5
c_174900979,2676465.0000,2002496.07108,5
c_1750066014,2666857.0000,1953107.52444,5
c_1751419807,2638061.0000,2013517.61014,5
c_1751490782,2668111.0000,1750262.81882,5
c_1751546737,2667897.0000,2077716.77921,5
c_1752144011,2674281.0000,1986320.81841,5
c_1753374182,3262334.0000,2095872.16455,5
c_1754660645,2640151.0000,2168804.43639,5
c_1754698041,2648400.0000,2031467.65146,5
c_1754878754,2673456.0000,2029154.42456,5
c_1755206432,2664500.0000,2104613.65678,5
c_1756143119,2665817.0000,1962708.37972,5
c_1757112551,2656107.0000,2135666.45132,5
c_1758175578,2667460.0000,1986320.81841,5
c_1758466018,2666987.0000,2020199.316,5
c_1761923867,2668380.0000,2274761.43244,5
c_1762899868,2655348.0000,2233913.20222,5
c_1762923723,2649436.0000,2029829.71448,5
c_1764494728,2648559.0000,2229915.90686,5
c_1764772652,2643174.0000,2238643.6216,5
c_1765577987,2665125.0000,2068728.87855,5
c_1765755529,2664610.0000,2081450.8452,5
c_1768409536,2672884.0000,2110806.28947,5
c_1768718354,2647511.0000,1846863.99591,5
c_176915858,2723778.0000,1927725.37349,5
c_1769401425,2633654.0000,1968444.7163,5
c_1769939835,2672123.0000,2157479.31406,5
c_1770453247,2662085.0000,1974391.8678,5
c_1771092914,2677476.0000,1936129.06149,5
c_1771690507,2654808.0000,1863497.54904,5
c_177572366,2674581.0000,2163769.23271,5
c_1775767690,2677039.0000,1864825.91869,5
c_1777172908,2637666.0000,1856423.48229,5
c_1777192556,2666694.0000,1964947.23696,5
c_1777715425,3616683.0000,1887268.53216,5
c_1780196758,2667705.0000,1876215.04213,5
c_1780269777,2675881.0000,1975388.19747,5
c_1780516109,2662242.0000,2140942.9356,5
c_1782208203,2640760.0000,1818426.55343,5
c_1782952770,2655649.0000,2035369.77428,5
c_1782998013,2650551.0000,1981501.96181,5
c_1784815865,2653654.0000,2134973.6887,5
c_1784981500,2647145.0000,2234178.98048,5
c_1787983531,2670697.0000,2176722.81002,5
c_1790721805,2675343.0000,2269674.82664,5
c_1791109196,2664617.0000,2034833.71123,5
c_1791210166,2655912.0000,2144922.85784,5
c_1791361744,2672720.0000,1987684.81287,5
c_1792327676,2674934.0000,2098317.22815,5
c_1792807150,2635920.0000,2062246.11676,5
c_1793022941,2664295.0000,1935194.68605,5
c_1793992683,2648106.0000,2252154.8877,5
c_179601498,2640827.0000,2240021.67056,5
c_1796290207,2675021.0000,2098498.82637,5
c_1796845896,2652124.0000,1920566.80551,5
c_1797034930,2671667.0000,2270007.76316,5
c_1799899920,2664312.0000,2206174.46336,5
c_1801799778,2665067.0000,1894183.1046,5
c_1803983196,2660366.0000,2211859.34525,5
c_1806079752,2636288.0000,2128184.28677,5
c_1806449930,2646707.0000,2088040.27323,5
c_1807304387,2634909.0000,2236237.23702,5
c_181023175,2649906.0000,2017326.71835,5
c_1813380390,2649278.0000,2049042.50297,5
c_1813924813,2669462.0000,1979108.1849,5
c_1817080595,2655959.0000,2279775.09129,5
c_1817477268,2647270.0000,2027802.8494,5
c_1817553519,2673119.0000,1711515.60213,5
c_1817755137,2633996.0000,1942655.51756,5
c_1819007640,2651737.0000,2148627.75942,5
c_1819504615,2635415.0000,2372055.73739,5
c_1819818177,2657858.0000,2135888.74352,5
c_1820504290,2641696.0000,2026104.05988,5
c_1820733336,2642267.0000,2111808.92175,5
c_1820883466,2673590.0000,1996616.80052,5
c_1822768825,2633870.0000,2208048.18012,5
c_1824032488,2642119.0000,2097472.85137,5
c_1826347954,2653664.0000,2157110.17017,5
c_1826390013,2648577.0000,2198667.04162,5
c_1827582183,2646920.0000,2016303.34438,5
c_1828081301,2636962.0000,1895422.75276,5
c_1828404203,2648458.0000,2028428.24525,5
c_1828802183,4401675.0000,2133464.84497,5
c_1828870553,2637067.0000,2183345.58745,5
c_1829392718,2648589.0000,2298078.78172,5
c_1830261390,1802067.0000,1173326.08227,5
c_1832603494,2525286.0000,2112647.57605,5
c_1833582857,2674966.0000,2034202.51285,5
c_183481406,2675040.0000,2100907.90205,5
c_1835447552,2639619.0000,1938683.67757,5
c_1837263594,2672465.0000,1978304.02947,5
c_1837286038,2661154.0000,2001887.9105,5
c_1838195672,4814358.0000,2290101.5744,5
c_183981334,2661755.0000,2082744.39331,5
c_1839957236,3012392.0000,2343428.19079,5
c_1842370876,2659312.0000,2180709.65565,5
c_1846291324,2670595.0000,2150372.29441,5
c_1847012732,2654963.0000,2213126.86697,5
c_1848644842,2667696.0000,1920213.84335,5
c_1849739044,2647081.0000,1933522.06732,5
c_1852538604,2665115.0000,2208570.48278,5
c_1853491319,2637012.0000,1921681.05393,5
c_1854025624,2668215.0000,2113474.20069,5
c_1855519591,2670934.0000,2076565.11308,5
c_1856711010,2663441.0000,2227970.62898,5
c_1857366417,2645556.0000,1812945.51594,5
c_1857513367,2982365.0000,2228279.49536,5
c_1859431929,2842421.0000,2140222.72226,5
c_1859784683,2638365.0000,1831935.67662,5
c_186021788,2645682.0000,2076895.57824,5
c_1862652828,2636289.0000,2126022.75881,5
c_186381818,2666412.0000,1862249.22035,5
c_1865256281,2649863.0000,2158233.53087,5
c_1865491187,2656698.0000,2102196.05564,5
c_1867138516,2670857.0000,1975578.15931,5
c_187058934,2659346.0000,2082679.47568,5
c_1871723330,2650247.0000,1992001.89923,5
c_1871885244,2663116.0000,2157147.71008,5
c_1872244741,2645408.0000,2225015.48832,5
c_1872345916,2637774.0000,1959827.42379,5
c_1875782782,2651704.0000,1732098.96702,5
c_1876138473,2650182.0000,1557633.19789,5
c_1877732225,2662603.0000,2196828.22425,5
c_187778549,2642587.0000,2551538.54535,5
c_1879232225,2743514.0000,1980046.64797,5
c_188033371,2651143.0000,2050746.46443,5
c_1882772763,2652325.0000,1845165.77693,5
c_1887563703,2657469.0000,2070447.94343,5
c_1891253476,2649253.0000,1951560.52934,5
c_1892752886,2651410.0000,2272841.75097,5
c_1894052702,2824632.0000,2012072.99901,5
c_1894462613,2667339.0000,1734839.4239,5
c_1894731804,2651292.0000,1977294.46878,5
c_1895159318,2669089.0000,1910174.12956,5
c_1898724773,2647369.0000,2354978.95125,5
c_1900831405,2665104.0000,2017964.3309,5
c_1905372994,2649567.0000,2382138.42012,5
c_190734181,2649324.0000,2382131.68112,5
c_1909691284,2642878.0000,2397874.83242,5
c_1910779163,2633873.0000,2238654.4699,5
c_1910885918,2649547.0000,2129665.59731,5
c_1911105271,2674184.0000,2085934.336,5
c_1917257899,2670954.0000,1947060.07708,5
c_1918491897,2650578.0000,2101449.04963,5
c_1920137077,2658091.0000,2253504.32274,5
c_1920432865,3860861.0000,2125273.90341,5
c_1920623384,2660793.0000,2139898.84751,5
c_1924151739,2640054.0000,2144140.69977,5
c_1924578239,2663586.0000,2051401.65313,5
c_1925108895,2675053.0000,2268815.02972,5
c_1925475950,2660327.0000,1880316.90788,5
c_1925894693,2644091.0000,2444988.72496,5
c_1926626369,2639615.0000,2141418.62695,5
c_19269284,2651706.0000,1787235.41166,5
c_192716320,2658739.0000,1972310.49852,5
c_1927415133,2634781.0000,2116499.07432,5
c_1931739679,2660741.0000,2320901.06937,5
c_1936633108,2661305.0000,1942617.97869,5
c_1937302912,2647557.0000,1797672.61248,5
c_1937760784,2659114.0000,1808761.93373,5
c_19378013,2635980.0000,2255862.20429,5
c_1938909971,2671454.0000,1906778.81762,5
c_1939778064,2647036.0000,1933728.76539,5
c_1941614665,2653446.0000,1807330.06483,5
c_1944896918,2649380.0000,2033559.38905,5
c_1945196347,2668336.0000,2197342.93013,5
c_1945476643,2632278.0000,2125627.12339,5
c_194564472,2637628.0000,2148723.00872,5
c_1948065851,2631854.0000,2292677.54731,5
c_1950237720,2635798.0000,2004824.52777,5
c_1953871052,2643388.0000,2193539.84004,5
c_195441309,2646139.0000,2127774.23933,5
c_1954655928,2666924.0000,2261657.62362,5
c_1956063682,2931158.0000,2197342.93013,5
c_195791653,2652296.0000,1911747.54749,5
c_1959429828,2655482.0000,1985874.67464,5
c_1959536677,3946790.0000,1420216.88023,5
c_1959968858,2828164.0000,2178931.0965,5
c_1961091101,2640299.0000,2127694.16559,5
c_1963302945,2668150.0000,2290259.71356,5
c_1963851177,2650274.0000,2267217.08148,5
c_1964644191,2666356.0000,2106948.02147,5
c_1965608734,2647649.0000,2358652.79255,5
c_1968934644,2656987.0000,2314840.04713,5
c_1969322143,2667107.0000,1987137.44587,5
c_1969335807,2676836.0000,2048445.03854,5
c_1970302335,2655301.0000,2283925.73531,5
c_1970703703,2660467.0000,2059530.42082,5
c_197126464,2668015.0000,2074174.40293,5
c_1971957937,2636772.0000,1974086.60157,5
c_1972637504,2668676.0000,2059440.09831,5
c_1973462456,2650799.0000,2487798.87285,5
c_1975504088,2665475.0000,2004446.13867,5
c_1978035381,2837454.0000,1861275.52499,5
c_1982581306,3604231.0000,2137952.0591,5
c_198284297,2656830.0000,2167672.43506,5
c_1983041428,2656319.0000,2089393.62065,5
c_1985157106,2841517.0000,1987789.92027,5
c_1987831323,2640627.0000,1927855.80333,5
c_1988195018,2659388.0000,2031810.39752,5
c_1992619767,2659688.0000,2054667.2961,5
c_1992867148,2662161.0000,1776796.68171,5
c_1997272398,2636640.0000,1982817.72661,5
c_2002603034,2641884.0000,1974608.25807,5
c_2003767759,3005979.0000,2201617.08087,5
c_200623911,2657355.0000,1799159.22036,5
c_2007562055,2672147.0000,1957546.34105,5
c_200956558,2643604.0000,1975540.69899,5
c_2010104450,2654965.0000,2100491.9652,5
c_2012391145,2671276.0000,2080670.821,5
c_2013830829,2665457.0000,2177221.183,5
c_2014671768,2657340.0000,2189915.16654,5
c_2015161420,2657782.0000,1957835.29959,5
c_2015423706,2648285.0000,2129994.57587,5
c_2018809027,2636951.0000,2050212.71053,5
c_201975224,2657349.0000,2132797.22327,5
c_2020541045,2671517.0000,2279427.3017,5
c_2021514424,2653784.0000,2064002.40472,5
c_2023468525,2636704.0000,2208450.83408,5
c_2024244758,2664325.0000,1907401.55631,5
c_2024477286,2642058.0000,2147744.96984,5
c_2024566478,2655845.0000,2356513.052,5
c_2025342600,2665536.0000,1951885.27956,5
c_2029271670,2596443.0000,2089101.64249,5
c_2029945978,2653100.0000,3071311.22925,5
c_2030167708,2656045.0000,1749173.55654,5
c_2034665751,2664608.0000,2205132.98411,5
c_203678331,2643568.0000,2060110.64682,5
c_2041306952,4645555.0000,2092568.43259,5
c_2042454883,2655271.0000,2410170.45889,5
c_2042834818,2647919.0000,2267736.64792,5
c_2042847086,2858954.0000,1876437.0002,5
c_204408152,2640988.0000,1999635.16744,5
c_2045954559,2661583.0000,1817050.02672,5
c_2046501407,2662335.0000,2084899.71967,5
c_2048027930,2654296.0000,1977567.64963,5
c_2048261328,2672273.0000,2084372.04702,5
c_2048278308,2651584.0000,1989357.46818,5
c_2048323360,2661764.0000,1915879.85372,5
c_2049849151,2645833.0000,2167143.45906,5
c_2050054509,2663725.0000,1941504.53472,5
c_2051550880,2636069.0000,1666404.62674,5
c_2051690593,2672113.0000,1912712.63956,5
c_2053272389,2643654.0000,2272384.59286,5
c_2053544331,2650917.0000,2134505.02446,5
c_2055185181,2672213.0000,2104537.2797,5
c_2055289424,2656825.0000,1965720.04278,5
c_2057199590,2648748.0000,2088047.93746,5
c_2058119051,2763231.0000,1897846.04303,5
c_2058314938,3006544.0000,2084019.58755,5
c_2059632280,2668251.0000,1951885.27956,5
c_206222910,3266389.0000,2032586.73864,5
c_2063179478,3959983.0000,1976129.9196,5
c_2063282031,2633379.0000,2029342.15912,5
c_206958042,2672325.0000,2241791.93837,5
c_2070123392,2671625.0000,2041927.33878,5
c_207185826,2642129.0000,2088711.39253,5
c_2071863649,2666023.0000,2029196.98153,5
c_2073034588,2750552.0000,1964907.06277,5
c_20738828,2677987.0000,1970287.85538,5
c_2080395563,2663116.0000,1876415.35038,5
c_2080516029,2652543.0000,2150991.68155,5
c_2082425963,2664788.0000,1918377.23528,5
c_2084259712,2669567.0000,1789716.71085,5
c_2084407394,2656714.0000,2168885.76572,5
c_2084774321,2638251.0000,2184121.92857,5
c_2086686091,2665710.0000,2188755.04789,5
c_2086754710,2635377.0000,2429464.77402,5
c_2087006463,2655014.0000,1975276.16845,5
c_2088969676,2659297.0000,2275923.38812,5
c_2089315207,2669448.0000,2085383.60553,5
c_2097420356,2664810.0000,2143376.84667,5
c_2098216717,2665205.0000,1953656.48037,5
c_2099334395,2674777.0000,2168774.90921,5
c_2100311621,2674043.0000,1569267.81394,5
c_2106173395,2649026.0000,2215491.83587,5
c_211406000,2660133.0000,2034449.50254,5
c_2116062822,2664262.0000,2155473.87203,5
c_2118429749,2670595.0000,1997234.29829,5
c_2118887844,2667135.0000,1825369.64627,5
c_2122792904,2662892.0000,2059924.04427,5
c_2122822719,2671910.0000,2081354.70319,5
c_2122873300,2665527.0000,2023745.82527,5
c_2123204513,2660434.0000,1947946.07081,5
c_2125694475,2647063.0000,2182684.69178,5
c_2126586609,2640011.0000,1722844.5441,5
c_2128191185,2673905.0000,2018878.24133,5
c_2131199353,2673150.0000,2071949.74135,5
c_2134836084,2671246.0000,2133464.84497,5
c_2137261298,2646664.0000,2173810.65201,5
c_2142516993,2640128.0000,2128665.37507,5
c_2143151465,1893543.0000,1169361.09666,5
c_214380816,3512844.0000,2120241.93115,5
c_2144108594,2649412.0000,2069736.98633,5
c_214453442,2651309.0000,1929651.1928,5
c_2147170228,2654268.0000,2288566.27758,5
c_216211515,2644484.0000,2090190.19927,5
c_217974632,2669900.0000,1826473.74837,5
c_218547280,2656286.0000,1929582.79724,5
c_219576331,2652218.0000,2094036.99255,5
c_22019692,2660227.0000,2071102.42927,5
c_222827091,2987310.0000,1738928.68944,5
c_223837496,2646070.0000,2260504.21412,5
c_224241639,2666432.0000,1957106.7849,5
c_225586063,2661468.0000,2142321.27701,5
c_227170121,2659649.0000,2205290.76272,5
c_227804496,2653943.0000,2126098.88798,5
c_228373770,2670914.0000,1957546.34105,5
c_231751553,2655534.0000,2113358.09629,5
c_233989937,2669508.0000,1963863.60239,5
c_235239251,2644370.0000,2129564.3171,5
c_235535721,2838710.0000,2086618.41256,5
c_235841717,2739993.0000,2464879.41026,5
c_238984243,2661376.0000,2026589.96142,5
c_239477558,1904748.0000,1705553.32773,5
c_240111953,2656070.0000,2851608.5975,5
c_24270864,2639835.0000,2016174.8399,5
c_242709495,2676069.0000,1999691.01399,5
c_242826105,2675581.0000,2071791.6056,5
c_243887576,2647309.0000,1968116.9881,5
c_245908497,2666268.0000,2447183.76717,5
c_251097614,2657440.0000,2029316.64252,5
c_251776757,2644390.0000,2269338.32881,5
c_251924785,2673156.0000,1996944.89808,5
c_252272828,2660524.0000,2144855.54802,5
c_253964593,2667334.0000,1999415.78853,5
c_257082685,2647809.0000,2071722.02652,5
c_2595810,2658329.0000,1759983.38233,5
c_260257809,2640383.0000,1935553.60127,5
c_261754810,2646550.0000,2243525.82362,5
c_263206383,2638033.0000,1979519.88202,5
c_270485252,2654348.0000,2293234.38432,5
c_270506031,2640690.0000,2148594.97523,5
c_272645051,2649956.0000,2066279.79276,5
c_273199649,2668736.0000,2044166.37164,5
c_276171401,2632869.0000,2410838.19252,5
c_277127069,1799406.0000,1297869.07723,5
c_279199020,2647541.0000,2066914.1359,5
c_281838380,2670138.0000,2129923.85129,5
c_282114630,2664401.0000,2143687.08866,5
c_284749993,2653140.0000,1968105.14581,5
c_286137335,2649688.0000,1852970.17257,5
c_286873144,2658568.0000,1666171.81302,5
c_288925921,2428400.0000,1931617.16788,5
c_28930757,2660160.0000,2171963.24904,5
c_291332257,3108507.0000,2018974.76563,5
c_292415091,2307376.0000,2337002.48169,5
c_292866700,2677120.0000,2119542.68659,5
c_293739411,2639124.0000,2004555.86025,5
c_295059389,2633159.0000,1975020.54896,5
c_298129713,2656661.0000,2304706.42488,5
c_298744583,2659030.0000,2006661.955,5
c_299068395,2664718.0000,1826738.81632,5
c_299706642,2667414.0000,1870486.98018,5
c_300477732,2816276.0000,2269454.51307,5
c_302452407,2634274.0000,1980333.41568,5
c_306086229,2666231.0000,2049780.35117,5
c_307672567,2664346.0000,2016805.68597,5
c_308306449,2633473.0000,2068001.13716,5
c_308949717,2654178.0000,2055515.2735,5
c_309030545,2638867.0000,2069413.18999,5
c_312442939,2652932.0000,2042026.64138,5
c_313152544,2665939.0000,1979531.05336,5
c_313527996,2664608.0000,2115418.81977,5
c_314004071,2633890.0000,2029452.04761,5
c_314854055,2663314.0000,1993047.17955,5
c_316223868,2645181.0000,1899951.32811,5
c_317144905,2649882.0000,2234652.25932,5
c_317286636,2929355.0000,1916963.8946,5
c_317543316,2668284.0000,1875698.31633,5
c_318776969,2639634.0000,1990694.37375,5
c_318805669,2640695.0000,2219450.50597,5
c_319696917,2666433.0000,2129788.54265,5
c_319847090,4836612.0000,2089931.20754,5
c_320656653,2671023.0000,1835565.64544,5
c_321053191,2660888.0000,1872935.24528,5
c_322297326,2649425.0000,2170643.34553,5
c_324026343,2673696.0000,2293018.39168,5
c_325311769,2635077.0000,1876237.13384,5
c_327149374,2468545.0000,1975341.64995,5
c_327968396,2665916.0000,2222984.92341,5
c_328046969,2655806.0000,2023058.61354,5
c_329140480,2673008.0000,2365795.38016,5
c_329422501,2665610.0000,2222984.92341,5
c_332811786,2666764.0000,2019244.98611,5
c_334270615,2651474.0000,1989720.7609,5
c_335537557,2642434.0000,2073415.10132,5
c_335581048,2667627.0000,2097646.61154,5
c_338944736,2660836.0000,2001860.77629,5
c_339050206,2739430.0000,1327242.4859,5
c_339123229,4241889.0000,1563393.20541,5
c_339123431,2674600.0000,2224819.71282,5
c_339730120,2655675.0000,1996911.65901,5
c_342819769,2633571.0000,2066141.59487,5
c_345709580,2631788.0000,1908191.68357,5
c_346568508,2695223.0000,2068017.61264,5
c_346848867,2852953.0000,1357814.97732,5
c_347922674,2650941.0000,1766386.91125,5
c_348990686,2669457.0000,2246265.94751,5
c_349515920,2862081.0000,1555349.65993,5
c_355701690,2665969.0000,1890652.28752,5
c_35738339,2671569.0000,1778993.37413,5
c_35745002,2646926.0000,2026343.58077,5
c_357880380,2668617.0000,1798151.94972,5
c_360217923,2651554.0000,2096445.54608,5
c_362185894,2661346.0000,2169833.0225,5
c_36278501,2655681.0000,2002659.80586,5
c_364299565,2639650.0000,2281371.10302,5
c_364322589,2657907.0000,1922736.30714,5
c_365485542,2668792.0000,2036398.64708,5
c_366121400,2661177.0000,1985988.06542,5
c_366370058,2672887.0000,2034262.00068,5
c_36692111,3163446.0000,2620410.40755,5
c_368219209,2994147.0000,2046004.96716,5
c_370524880,2639959.0000,1407528.72996,5
c_373875255,2639942.0000,2024353.57147,5
c_375164420,2669514.0000,1825369.64627,5
c_377692746,2656055.0000,2062913.59133,5
c_380711094,2633557.0000,2181559.23596,5
c_380969432,2655721.0000,2001223.12589,5
c_381087716,2633880.0000,2115412.3073,5
c_385045680,2656466.0000,2132053.8388,5
c_38536393,2675081.0000,2236131.59293,5
c_386587234,2635725.0000,2225072.6304,5
c_386657742,3004952.0000,1970930.26971,5
c_390522628,2649651.0000,1847093.9361,5
c_391675176,2654557.0000,2137752.14804,5
c_392275405,2647781.0000,2070577.10225,5
c_392778706,2632072.0000,2058226.52497,5
c_394037983,2677137.0000,1471663.84492,5
c_394946724,2661831.0000,2039146.31015,5
c_395018530,2634251.0000,2091549.3242,5
c_397372842,2654900.0000,1536358.29233,5
c_398065440,2656450.0000,2162955.4121,5
c_399804336,2643003.0000,1828330.733,5
c_399934391,2661815.0000,2180767.40518,5
c_403539418,2669805.0000,2131711.32232,5
c_407010106,2659985.0000,1932024.87786,5
c_408864407,2660684.0000,1930036.25716,5
c_413226186,2650540.0000,2035415.82212,5
c_413339779,2639575.0000,2605489.983,5
c_413655543,2658709.0000,1769307.80897,5
c_41457718,2665704.0000,2235389.46339,5
c_418355103,2647358.0000,2036678.62191,5
c_421465179,2659712.0000,2099651.8111,5
c_423439630,2576237.0000,1024674.72924,5
c_424064154,2648663.0000,1991606.25122,5
c_424977058,2657425.0000,2068872.11001,5
c_428745471,2667855.0000,1974493.68213,5
c_428955021,2668156.0000,1764211.89386,5
c_429633044,2652014.0000,2013886.08005,5
c_432430277,2670208.0000,2124253.53902,5
c_432596360,2653560.0000,1885356.54941,5
c_434354946,2677508.0000,1910799.4706,5
c_434840997,2664925.0000,2092205.45699,5
c_440426323,2648467.0000,2133728.1467,5
c_444595223,2654670.0000,2035227.92737,5
c_445609887,2672817.0000,1949401.75953,5
c_447138954,2655101.0000,1813153.94351,5
c_448145454,2660536.0000,1985236.77753,5
c_450127919,2638152.0000,2389440.5684,5
c_450199756,2643544.0000,2012944.49529,5
c_451838490,2668341.0000,2094434.92672,5
c_453847467,3624661.0000,2243300.33466,5
c_454052907,2670115.0000,2094650.00764,5
c_455972560,2659097.0000,2231459.53049,5
c_460974455,2640961.0000,2114348.99289,5
c_461222959,2655294.0000,2152772.04073,5
c_461576889,2631264.0000,1772237.46796,5
c_465329305,2670284.0000,1969700.13738,5
c_465680144,2651266.0000,2137336.05416,5
c_465715339,2645978.0000,2174447.85812,5
c_466068830,2651179.0000,2317892.05554,5
c_468762842,2665962.0000,2215309.02025,5
c_470096249,2657380.0000,2170352.55474,5
c_474487263,2908958.0000,2248978.95096,5
c_474718991,2635116.0000,2324045.6093,5
c_475062324,2673623.0000,2058542.53002,5
c_478644845,2666373.0000,2101155.15982,5
c_479645384,2644225.0000,2168223.41609,5
c_481277636,2655553.0000,1543558.92961,5
c_483982092,2656137.0000,2090730.01534,5
c_48490086,2651816.0000,2223611.82762,5
c_485368165,3154868.0000,1776244.16283,5
c_489281993,2662961.0000,1966097.0287,5
c_489460667,3214459.0000,1312043.12453,5
c_489972645,2677095.0000,1933321.93492,5
c_492258182,2662894.0000,1995006.74494,5
c_492379324,2644067.0000,2098466.1299,5
c_494716403,2641873.0000,2222060.64948,5
c_495428388,2656306.0000,1549583.41945,5
c_49717724,2666009.0000,2037555.55155,5
c_497824769,2656075.0000,2028790.52476,5
c_5006458,2650541.0000,2042879.1302,5
c_501271301,2673412.0000,2184176.43103,5
c_505138130,2657166.0000,2002630.77884,5
c_507124292,2656721.0000,1778915.0761,5
c_507216164,2648469.0000,2237823.69255,5
c_507640161,2662851.0000,2064119.89411,5
c_508615021,2638631.0000,1941824.08968,5
c_508938604,2671463.0000,1679066.61027,5
c_509076290,2651613.0000,2095806.08295,5
c_509693034,2674596.0000,1963355.80069,5
c_510096383,3361324.0000,2188865.95,5
c_511259546,2672558.0000,2041736.85338,5
c_511350922,2635050.0000,1949692.0959,5
c_512884075,2658204.0000,1964272.7022,5
c_515224882,2656506.0000,2025151.33899,5
c_516455825,2646902.0000,1967071.87635,5
c_518047810,2672725.0000,1994641.07557,5
c_518624776,2635684.0000,1863793.85764,5
c_5188726,2656024.0000,2096278.65219,5
c_519801050,2646986.0000,2200211.18077,5
c_522446320,2642077.0000,2070842.22403,5
c_525287846,2663734.0000,2019579.08125,5
c_529398103,2650867.0000,2001960.23102,5
c_532956567,2655601.0000,1875332.69493,5
c_533079487,2655895.0000,2191776.28123,5
c_535094497,2641574.0000,2034977.65115,5
c_537005538,2651825.0000,1827967.80782,5
c_538169581,3849316.0000,1969208.36731,5
c_538869641,2655255.0000,2049316.44464,5
c_539162249,2673242.0000,1963355.80069,5
c_542632548,2671396.0000,2132487.66344,5
c_542782205,2646488.0000,2095397.62223,5
c_543513898,2655633.0000,1822161.90991,5
c_546498807,2645692.0000,2317594.53052,5
c_547720957,2677319.0000,1992945.55878,5
c_548713916,2633145.0000,1985140.25315,5
c_54901363,2668574.0000,1961131.70271,5
c_549023518,2658192.0000,2024839.80233,5
c_549264279,2638621.0000,2746677.53941,5
c_549547786,2660593.0000,1916814.43866,5
c_551444244,2662873.0000,2033351.53784,5
c_55240812,2657907.0000,2198833.37346,5
c_555781382,2646324.0000,1989457.0095,5
c_558507947,2648054.0000,2087897.27919,5
c_559239075,944824.0000,2046242.7226,5
c_559246751,2672466.0000,2061013.08966,5
c_56106793,2676046.0000,2131711.32232,5
c_561864163,2652779.0000,2513736.73961,5
c_562703048,2664735.0000,2188163.28446,5
c_565667109,2652443.0000,2194395.07944,5
c_565743734,2652823.0000,2198631.23037,5
c_5733741,2662871.0000,2128014.76919,5
c_580391923,2666832.0000,2078829.91788,5
c_580613034,2646583.0000,2264284.60549,5
c_581105213,2659321.0000,1905648.90155,5
c_583747115,2640256.0000,2198823.06645,5
