case_id,ground_truth,predictions_true,nr_prefixes
207554,0.0000,45804.3125,2
207560,1975949.0000,1326313.625,2
207566,0.0000,9468.41666667,2
207569,0.0000,177325.116667,2
207572,659908.0000,1667611.625,2
207593,1604342.0000,1397320.5,2
207596,0.0000,0.0,2
207599,79383.0000,533723.216667,2
207605,2776390.0000,1223316.44167,2
207611,450296.0000,566470.329167,2
207614,1027232.0000,837407.408333,2
207620,0.0000,71561.4958333,2
207632,2666163.0000,1149863.06667,2
207641,0.0000,1258770.50833,2
207662,602604.0000,771038.441667,2
207665,0.0000,42005.9583333,2
207674,2666600.0000,1529398.25833,2
207680,0.0000,58858.5041667,2
207689,0.0000,205363.4,2
207702,108.0000,889065.379167,2
207705,0.0000,0.0,2
207708,1675703.0000,1284699.1625,2
207711,595418.0000,1186762.425,2
207714,0.0000,112830.325,2
207717,585904.0000,1120651.07083,2
207726,2662789.0000,1383174.9,2
207729,0.0000,56577.4083333,2
207732,114223.0000,942336.35,2
207735,728145.0000,1523814.3375,2
207741,2674028.0000,1659062.1875,2
207744,0.0000,161668.858333,2
207747,6546.0000,1060300.17917,2
207753,721838.0000,808989.7375,2
207756,0.0000,37405.9791667,2
207759,1196112.0000,1435860.575,2
207765,0.0000,94614.1,2
207768,2063313.0000,1641973.325,2
207774,0.0000,54459.2666667,2
207777,1810717.0000,1245691.3,2
207780,1285521.0000,1184307.29167,2
207783,142090.0000,725709.541667,2
207786,0.0000,107013.925,2
207792,2665900.0000,1800080.85833,2
207795,1276379.0000,1216137.04167,2
207798,602101.0000,884787.720833,2
207804,0.0000,111618.058333,2
207810,2576468.0000,1389831.8125,2
207813,0.0000,183386.291667,2
207816,0.0000,73382.1458333,2
207825,1014349.0000,952854.433333,2
207831,1805233.0000,820929.066667,2
207834,0.0000,53995.5375,2
207837,0.0000,2129909.5,2
207840,2654720.0000,1012144.0,2
207843,2513834.0000,1513584.3625,2
207852,2174710.0000,1518521.04167,2
207864,1212996.0000,1926309.47083,2
207867,942035.0000,1054243.5125,2
207870,1014030.0000,1568227.475,2
207873,695297.0000,1620682.3875,2
207879,0.0000,170474.754167,2
207882,882547.0000,1443605.8125,2
207888,0.0000,122937.5625,2
207894,687180.0000,1426664.14583,2
207912,862306.0000,1359771.74583,2
207939,2405401.0000,1790271.70417,2
207945,951678.0000,1117792.5625,2
207960,0.0000,158319.904167,2
207963,267221.0000,1122549.66667,2
207966,2068298.0000,941204.004167,2
207969,2754041.0000,962387.845833,2
207978,0.0000,68856.8125,2
207981,0.0000,1347852.54583,2
207984,71244.0000,1110310.04167,2
207987,2583390.0000,1404265.9,2
207993,944236.0000,1590884.875,2
208002,601644.0000,2440858.90833,2
208022,2670530.0000,1232089.8125,2
208025,2669893.0000,1167536.0125,2
208028,549684.0000,1567502.58333,2
208031,531443.0000,1460248.11667,2
208034,66826.0000,674073.441667,2
208040,287.0000,1358049.45833,2
208046,83549.0000,1349195.09583,2
208049,0.0000,1688422.82083,2
208052,2158507.0000,432812.841667,2
208055,1376000.0000,1394743.2,2
208058,0.0000,53074.1458333,2
208064,1193336.0000,1650613.57083,2
208067,866893.0000,1430198.1,2
208070,0.0000,2179687.725,2
208079,0.0000,55191.075,2
208094,1044013.0000,1511633.38333,2
208097,1209171.0000,901463.908333,2
208100,2232609.0000,1451626.16667,2
208103,2067966.0000,1085926.32917,2
208118,1549032.0000,1273288.93333,2
208121,0.0000,89924.0458333,2
208124,2310960.0000,1490007.89583,2
208127,1543409.0000,1503497.52917,2
208130,0.0000,89835.3,2
208136,2684924.0000,1234281.74167,2
208139,90647.0000,736172.933333,2
208148,2205.0000,1504735.0625,2
208157,278128.0000,514938.325,2
208166,257588.0000,1023273.36667,2
208169,1312172.0000,1358109.59167,2
208172,2383332.0000,1201630.01667,2
208181,872104.0000,1460988.35833,2
208184,2140656.0000,1514664.04167,2
208187,172641.0000,1496906.30417,2
208190,785789.0000,1169818.74167,2
208193,153616.0000,991464.633333,2
208196,1089094.0000,1424237.54167,2
208214,0.0000,140231.0125,2
208217,0.0000,1305434.90417,2
208226,0.0000,38816.4708333,2
208229,837880.0000,1248866.20833,2
208232,1184502.0000,1152735.39167,2
208235,0.0000,69996.7583333,2
208241,2033982.0000,1119647.625,2
208244,1709250.0000,2550312.68333,2
208247,837266.0000,862944.35,2
208250,828831.0000,1694289.74167,2
208253,55344.0000,1554465.9125,2
208259,2162717.0000,1286019.53333,2
208277,1033845.0000,1242570.55833,2
208280,2571063.0000,999602.133333,2
208283,585085.0000,1402216.95,2
208286,246370.0000,1086332.90833,2
208289,252873.0000,1428477.80417,2
208298,0.0000,31713.4375,2
208307,0.0000,8234.3375,2
208310,2270283.0000,924586.120833,2
208313,0.0000,56592.875,2
208316,0.0000,94092.3125,2
208319,0.0000,10224.7708333,2
208328,0.0000,90005.4166667,2
208337,1992922.0000,1043428.56667,2
208343,703350.0000,1395281.32917,2
208346,0.0000,4354.60833333,2
208349,1547719.0000,1231832.76667,2
208352,0.0000,38803.8125,2
208358,2073299.0000,1205289.8625,2
208361,0.0000,798666.9125,2
208364,7092.0000,1148403.2625,2
208373,0.0000,25525.5166667,2
208379,1881079.0000,933224.233333,2
208382,529251.0000,1756371.22083,2
208385,0.0000,102550.554167,2
208388,0.0000,0.0,2
208397,982092.0000,1029831.61667,2
208403,1869383.0000,1167171.30833,2
208412,845202.0000,1096153.58333,2
208418,683206.0000,1860295.25833,2
208421,2501866.0000,1588014.7125,2
208430,623962.0000,1496084.50417,2
208433,2176191.0000,1396793.0,2
208436,0.0000,122249.1375,2
208451,660290.0000,1616139.875,2
208457,675858.0000,1784721.56667,2
208472,0.0000,93216.0958333,2
208478,288132.0000,764969.525,2
208481,2179705.0000,1187396.88333,2
208490,2413896.0000,1203477.75417,2
208496,0.0000,46868.975,2
208499,357531.0000,1966463.33333,2
208502,0.0000,127319.229167,2
208508,767676.0000,1101002.62083,2
208511,0.0000,125418.85,2
208514,801342.0000,1027870.06667,2
208517,0.0000,142406.220833,2
208520,588193.0000,992663.108333,2
208523,0.0000,1225339.0875,2
208529,1482184.0000,1364583.40417,2
208532,947315.0000,982269.05,2
208535,1866177.0000,926933.75,2
208538,0.0000,29780.7708333,2
208544,36789.0000,1152958.85,2
208550,1439231.0000,778380.208333,2
208553,2035349.0000,1977973.74167,2
208556,1281368.0000,1174589.69583,2
208565,942805.0000,1471353.6,2
208574,0.0000,86714.2291667,2
208577,1377827.0000,2269958.3,2
208580,603396.0000,2357390.37083,2
208586,0.0000,1129863.42917,2
208589,590343.0000,998593.225,2
208592,1973867.0000,752172.954167,2
208598,0.0000,668152.166667,2
208601,1361790.0000,992909.366667,2
208607,1442134.0000,2149922.225,2
208610,1976596.0000,875442.616667,2
208613,863113.0000,1225917.7875,2
208619,2157133.0000,929859.179167,2
208622,73007.0000,1544701.87083,2
208625,0.0000,49118.7541667,2
208628,2421912.0000,1342660.2625,2
208640,0.0000,1237795.9125,2
208652,2591831.0000,1269514.225,2
208655,1862517.0000,1378239.025,2
208658,1886930.0000,711016.483333,2
208661,2486714.0000,1567949.37917,2
208667,1177484.0000,1791993.0125,2
208679,338509.0000,1533266.9375,2
208697,2568166.0000,1980024.89583,2
208718,0.0000,25696.3541667,2
208721,0.0000,19351.8875,2
208724,0.0000,44870.1666667,2
208727,0.0000,48005.3541667,2
208730,2565000.0000,1128791.04167,2
208748,0.0000,162448.8375,2
208754,272085.0000,397202.054167,2
208760,2601056.0000,1430324.28333,2
208766,242933.0000,1607210.2125,2
208769,0.0000,139731.445833,2
208772,1868953.0000,1840812.5625,2
208775,0.0000,1254633.4625,2
208778,850252.0000,1401059.39167,2
208790,1787748.0000,784782.916667,2
208793,2071794.0000,1443007.72083,2
208796,0.0000,213287.066667,2
208799,2928.0000,854839.1125,2
208805,620823.0000,900789.025,2
208814,0.0000,167832.270833,2
208817,1973421.0000,791908.15,2
208820,0.0000,80589.0875,2
208823,359391.0000,839212.033333,2
208829,318156.0000,1091757.49583,2
208832,2489191.0000,1464036.79583,2
208835,0.0000,187615.516667,2
208838,6940.0000,1232643.71667,2
208844,1823159.0000,1632333.52083,2
208856,2158655.0000,1416495.0625,2
208859,2148069.0000,1434078.4375,2
208862,607351.0000,1158413.94167,2
208868,1879343.0000,844377.75,2
208871,110343.0000,575664.5875,2
208874,0.0000,101517.491667,2
208880,0.0000,177351.670833,2
208889,0.0000,1806.775,2
208892,0.0000,27868.9375,2
208895,0.0000,1322.16666667,2
208898,1281522.0000,879937.075,2
208901,2590093.0000,2134635.64583,2
208904,0.0000,31777.1625,2
208934,1707599.0000,1175531.15,2
208949,878479.0000,1212513.30417,2
208952,0.0000,22791.2666667,2
208955,0.0000,5605.1875,2
208958,735186.0000,1333507.3375,2
208961,531443.0000,1185423.1125,2
208964,0.0000,1239625.24167,2
208967,866293.0000,1107233.60833,2
208976,0.0000,10365.0375,2
208985,150528.0000,1211370.2625,2
208991,192989.0000,1066355.42917,2
208997,854160.0000,1436940.05417,2
209000,1364206.0000,2411948.83333,2
209006,1269550.0000,1125092.64583,2
209009,711388.0000,1165220.52083,2
209012,1367366.0000,1471589.35417,2
209021,1105263.0000,1561021.91667,2
209027,0.0000,2573.25833333,2
209030,822723.0000,1675823.375,2
209039,0.0000,0.0,2
209048,0.0000,0.0,2
209051,2510455.0000,1311495.39583,2
209057,0.0000,819011.266667,2
209060,2008703.0000,1300671.79583,2
209063,175139.0000,796695.695833,2
209066,1458607.0000,792519.045833,2
209069,93837.0000,1135117.92917,2
209072,0.0000,9453.09166667,2
209075,0.0000,59125.5541667,2
209078,1465972.0000,1085685.07917,2
209084,1992682.0000,1171377.35,2
209087,778817.0000,945845.054167,2
209090,878184.0000,1416355.1125,2
209099,536421.0000,979634.308333,2
209105,835783.0000,1713440.47083,2
209111,1284233.0000,1660046.64167,2
209120,2067439.0000,892688.016667,2
209132,0.0000,1139613.49583,2
209135,759200.0000,1296556.06667,2
209138,452609.0000,1045275.44167,2
209141,0.0000,24991.8291667,2
209147,2313901.0000,1176560.55833,2
209150,0.0000,20405.925,2
209156,10856.0000,939263.5625,2
209179,244393.0000,837833.445833,2
209182,0.0000,22475.125,2
209188,713933.0000,900704.383333,2
209194,0.0000,25276.275,2
209200,817878.0000,1827451.08333,2
209203,351.0000,879977.954167,2
209206,10125.0000,776516.533333,2
209209,5236.0000,1122619.3125,2
209221,777357.0000,1373222.24583,2
209227,1695346.0000,767355.8125,2
209230,0.0000,968588.854167,2
209242,0.0000,49070.0833333,2
209248,2445654.0000,1190679.96667,2
209251,2153996.0000,1027191.3,2
209257,835841.0000,1402745.37083,2
209260,545655.0000,1313249.28333,2
209266,0.0000,89184.3458333,2
209269,1376685.0000,1787180.65833,2
209278,2338925.0000,1444498.20833,2
209284,577759.0000,1658277.92917,2
209287,81264.0000,609284.366667,2
209302,778879.0000,1279331.3375,2
209308,2389585.0000,1222230.17917,2
209311,2074486.0000,964910.320833,2
209323,1878420.0000,1565024.60417,2
209326,0.0000,8734.2,2
209338,793413.0000,1040469.1375,2
209341,603699.0000,1506550.70833,2
209344,0.0000,701281.266667,2
209371,0.0000,843338.175,2
209374,861075.0000,1396758.0,2
209377,2052908.0000,1125223.825,2
209380,858645.0000,2274510.81667,2
209395,1261912.0000,1778213.27917,2
209398,0.0000,752961.933333,2
209401,601492.0000,1249180.65833,2
209404,1955510.0000,1676619.87917,2
209410,0.0000,132972.45,2
209419,1355646.0000,2660716.87083,2
209422,7197.0000,728245.325,2
209425,0.0000,45268.4041667,2
209431,0.0000,132921.383333,2
209434,1433521.0000,1200688.87083,2
209437,1138278.0000,1546612.16667,2
209449,827963.0000,1503934.81667,2
209455,2420391.0000,1559286.96667,2
209461,701174.0000,1572326.77083,2
209464,0.0000,2.125,2
209467,1377174.0000,1231706.55,2
209470,2333762.0000,1126095.3875,2
209499,1932837.0000,998645.4,2
209502,1213662.0000,1112017.54583,2
209505,622196.0000,1818077.1125,2
209508,2073764.0000,912569.920833,2
209511,597195.0000,1581074.525,2
209520,604078.0000,1307826.0625,2
209529,0.0000,39247.8208333,2
209532,1182048.0000,1374932.15417,2
209559,1316003.0000,1338684.99167,2
209571,528195.0000,1174259.05833,2
209577,767524.0000,1987472.47083,2
209586,1990618.0000,1471014.34583,2
209592,1210212.0000,960118.829167,2
209595,1938456.0000,1548220.06667,2
209601,2326714.0000,1454331.81667,2
209604,1387359.0000,1169309.5875,2
209607,802720.0000,1847906.725,2
209610,101549.0000,1328621.17083,2
209613,0.0000,722656.220833,2
209619,601575.0000,1542894.01667,2
209625,2338585.0000,1066411.92083,2
209628,1400474.0000,1577134.58333,2
209634,0.0000,56258.475,2
209637,4224.0000,1010597.54583,2
209640,872944.0000,1285572.09167,2
209646,1186102.0000,1302717.08333,2
209652,1041814.0000,1325600.37917,2
209655,2424284.0000,1270939.5625,2
209658,0.0000,1049576.88333,2
209661,1656107.0000,1098398.575,2
209664,1023875.0000,1062621.17917,2
209667,523289.0000,1246763.79583,2
209670,1989401.0000,1364640.225,2
209679,1831624.0000,1154945.80417,2
209682,2337649.0000,1227408.19583,2
209694,22187.0000,1078275.0375,2
209697,20581.0000,1011681.34583,2
209706,2215449.0000,1725506.57083,2
209712,1644142.0000,1391510.69583,2
209715,0.0000,40843.9958333,2
209721,615500.0000,1424263.24167,2
209724,0.0000,128361.179167,2
209733,2051658.0000,1215010.05417,2
209742,674990.0000,2442377.49167,2
209745,0.0000,76605.6166667,2
209748,80127.0000,1095261.25833,2
209751,1370413.0000,1196648.2125,2
209754,0.0000,63185.4583333,2
209757,0.0000,78931.8875,2
209760,510497.0000,936555.045833,2
209763,0.0000,1322299.9875,2
209766,592484.0000,1077069.18333,2
209769,0.0000,956428.625,2
209772,88943.0000,1230415.50417,2
209775,1658045.0000,1288562.97083,2
209781,0.0000,1255933.35417,2
209787,0.0000,77195.6541667,2
209790,0.0000,1235515.45417,2
209799,1195592.0000,1076462.3375,2
209802,0.0000,1182631.7,2
209808,766434.0000,1499508.11667,2
209814,1223384.0000,1397416.6,2
209823,667332.0000,1641780.34167,2
209829,0.0000,49219.7916667,2
209832,2304971.0000,1518323.8875,2
209835,568598.0000,1461877.79167,2
209838,954048.0000,1192112.16667,2
209841,361126.0000,1506481.80417,2
209844,0.0000,66844.5041667,2
209847,0.0000,98561.0375,2
209850,136046.0000,1060522.77083,2
209853,82954.0000,1199860.30417,2
209859,0.0000,937292.1125,2
209877,0.0000,114861.954167,2
209880,107905.0000,972749.758333,2
209889,0.0000,162839.645833,2
209895,165357.0000,1110017.76667,2
209901,186015.0000,1120554.8625,2
209904,943307.0000,760173.629167,2
209910,682930.0000,993210.991667,2
209913,1654116.0000,1451385.82917,2
209916,0.0000,98786.3041667,2
209939,622178.0000,1031304.625,2
209945,1717055.0000,1326070.025,2
209948,0.0000,8125.2,2
209951,0.0000,140228.295833,2
209954,89415.0000,1485629.35417,2
209957,951772.0000,1169027.11667,2
209969,0.0000,96.1875,2
209975,454015.0000,894385.045833,2
209999,2262.0000,1095677.05833,2
210008,972175.0000,1335231.17917,2
210017,1138508.0000,735274.35,2
210020,91553.0000,1470048.975,2
210026,1895560.0000,1429995.0875,2
210032,1744153.0000,1240703.65833,2
210038,1202847.0000,1245372.17083,2
210044,0.0000,172706.333333,2
210047,1916915.0000,1412372.37917,2
210050,1912278.0000,1777871.8125,2
210053,0.0000,115409.2625,2
210068,0.0000,1185059.1375,2
210071,1895178.0000,865323.941667,2
210074,1910227.0000,1368838.3,2
210083,0.0000,7868.65,2
210086,2133442.0000,1283749.25417,2
210095,0.0000,47721.6875,2
210104,0.0000,33803.8291667,2
210107,1281671.0000,1599262.42083,2
210110,76.0000,1418824.73333,2
210119,430209.0000,1268486.60833,2
210122,65636.0000,986909.566667,2
210128,2316727.0000,1199126.75,2
210131,0.0000,66971.4875,2
210134,515643.0000,1479296.95417,2
210137,0.0000,76358.0916667,2
210146,0.0000,106739.495833,2
210149,592667.0000,1112665.8875,2
210152,1834035.0000,1355069.0875,2
210158,1006965.0000,1691560.525,2
210161,0.0000,193425.795833,2
210176,1541236.0000,827289.1375,2
210179,1116582.0000,1682154.4125,2
210182,1123095.0000,1214093.4625,2
210185,604674.0000,1284708.47917,2
210188,0.0000,140455.504167,2
210191,0.0000,262759.895833,2
210197,358316.0000,1544004.20833,2
210200,1181775.0000,1435438.56667,2
210203,0.0000,28996.9708333,2
210206,1118048.0000,1777384.36667,2
210209,0.0000,140392.329167,2
210218,1890447.0000,2115139.10833,2
210221,0.0000,40345.1041667,2
210224,0.0000,1257374.64167,2
210233,0.0000,301088.041667,2
210236,0.0000,43400.6416667,2
210248,426817.0000,1298331.31667,2
210251,1175331.0000,1709008.2125,2
210254,0.0000,1077736.77917,2
210257,453996.0000,1164583.39583,2
210266,0.0000,1120603.52083,2
210269,684830.0000,993488.370833,2
210272,607995.0000,1195041.39583,2
210287,683486.0000,1153400.52917,2
210293,1450662.0000,1333348.00833,2
210296,3668.0000,1297892.9,2
210299,256124.0000,1381882.72083,2
210302,0.0000,33861.25,2
210305,1820356.0000,987955.995833,2
210308,2070885.0000,1157455.175,2
210311,193.0000,1167223.8125,2
210320,349462.0000,1057918.9375,2
210329,522994.0000,788486.145833,2
210332,1196314.0000,945203.3625,2
210338,2384.0000,1173718.78333,2
210341,1246027.0000,1155201.48333,2
210344,1048399.0000,861947.808333,2
210347,82862.0000,774875.15,2
210362,598444.0000,1473518.19583,2
210365,280677.0000,1234718.6625,2
210371,0.0000,124870.525,2
210386,260238.0000,548627.654167,2
210392,1774.0000,1256211.175,2
210398,512790.0000,2182433.29167,2
210401,2050511.0000,1572389.94583,2
210407,4049.0000,1292616.50417,2
210416,1625894.0000,1472099.15833,2
210422,1178324.0000,1110901.025,2
210425,0.0000,30785.5833333,2
210446,164659.0000,1258407.49167,2
210452,0.0000,93744.8,2
210461,0.0000,1360748.97917,2
210467,1794239.0000,1683312.75833,2
210473,0.0000,98659.7333333,2
210476,949385.0000,1481609.01667,2
210494,0.0000,1144329.04167,2
210497,1838370.0000,1165924.1,2
210509,711769.0000,1260964.2875,2
210512,79187.0000,903226.658333,2
210513,79133.0000,1048407.68333,2
210518,77002.0000,880027.075,2
210521,691105.0000,1870786.55833,2
210533,0.0000,2617.85833333,2
210539,1735094.0000,1464129.14583,2
210554,591688.0000,824511.895833,2
210557,867854.0000,1308308.175,2
210563,18505.0000,1203947.77917,2
210566,100152.0000,765263.058333,2
210572,615752.0000,677418.7375,2
210575,1387189.0000,1408629.5375,2
210578,172424.0000,1652295.65417,2
210581,850204.0000,930231.6875,2
210584,865254.0000,875883.9,2
210587,769753.0000,645436.441667,2
210590,597911.0000,1155499.1625,2
210593,522676.0000,1124757.50417,2
210596,0.0000,54592.2458333,2
210599,109711.0000,867275.820833,2
210602,0.0000,960547.366667,2
210605,0.0000,90692.8666667,2
210611,1549393.0000,989379.170833,2
210614,0.0000,152195.920833,2
210617,834090.0000,1668713.62083,2
210626,1286917.0000,1131413.27083,2
210629,1457349.0000,1409090.6625,2
210632,0.0000,1223147.7,2
210635,0.0000,1051699.87917,2
210638,21789.0000,807474.720833,2
210650,0.0000,83946.3875,2
210653,1227873.0000,1288021.68333,2
210659,279638.0000,624617.770833,2
210662,1052258.0000,1424947.02083,2
210668,93068.0000,731793.266667,2
210671,1985356.0000,1520786.9625,2
210680,0.0000,144884.1625,2
210683,866107.0000,1863942.35417,2
210686,7914.0000,1282212.92917,2
210689,1452855.0000,1379729.8125,2
210701,1025595.0000,1289240.66667,2
210704,1481186.0000,1751712.51667,2
210707,0.0000,834987.033333,2
210710,876801.0000,1225691.22917,2
210716,0.0000,90262.525,2
210719,1551460.0000,1647071.26667,2
210722,273909.0000,545545.845833,2
210725,676416.0000,748044.0,2
210734,1572928.0000,1269837.27083,2
210737,788302.0000,931059.120833,2
210740,0.0000,651647.804167,2
210755,0.0000,579780.404167,2
210758,438432.0000,644253.758333,2
210761,781251.0000,1150417.2625,2
210764,0.0000,887636.908333,2
210767,11784.0000,862862.179167,2
210770,1259964.0000,1826003.16667,2
210782,0.0000,26256.5833333,2
210788,0.0000,29798.4666667,2
210791,708486.0000,943689.266667,2
210794,918595.0000,780465.066667,2
210797,0.0000,87301.225,2
210800,371499.0000,1741930.62083,2
210806,162496.0000,947676.770833,2
210809,0.0000,134812.879167,2
210812,1535135.0000,1806353.7125,2
210815,858002.0000,757084.795833,2
210827,680314.0000,1297790.92917,2
210830,1390210.0000,1288509.04167,2
210833,329888.0000,1321902.57917,2
210836,770372.0000,1054372.075,2
210848,1275779.0000,1632775.9625,2
210854,0.0000,789130.941667,2
210857,1564577.0000,908186.05,2
210860,1885100.0000,725353.933333,2
210866,1990872.0000,821952.020833,2
210872,686065.0000,1132990.44583,2
210878,764856.0000,1620086.10833,2
210881,0.0000,70821.175,2
210890,1255924.0000,1062314.90417,2
210911,1369039.0000,1919817.27083,2
210914,841634.0000,661011.325,2
210917,64064.0000,817669.966667,2
210923,189841.0000,883793.3125,2
210926,0.0000,28305.4916667,2
210932,59845.0000,864841.5,2
210941,390.0000,1034091.72083,2
210944,0.0000,648160.516667,2
210947,0.0000,793261.591667,2
210957,1230925.0000,1315140.525,2
210960,59931.0000,784177.3375,2
210963,0.0000,82319.8125,2
210966,513175.0000,878451.066667,2
210969,1269719.0000,990728.0625,2
210972,779098.0000,1038961.60417,2
210984,0.0000,25052.8541667,2
210987,1550069.0000,1701662.775,2
210996,0.0000,77389.1,2
211002,513365.0000,1014810.59167,2
211008,83526.0000,983022.466667,2
211011,272060.0000,737201.991667,2
211014,0.0000,990348.145833,2
211023,0.0000,862611.7625,2
211026,0.0000,96319.6458333,2
211029,86487.0000,1018168.5875,2
211032,1991253.0000,1008867.3875,2
211035,772015.0000,1266579.0125,2
211038,938281.0000,1531223.69167,2
211044,1950423.0000,1558735.63333,2
211050,1967720.0000,667368.2,2
211053,1384779.0000,1578957.55417,2
211056,0.0000,140455.595833,2
211059,1490151.0000,826334.3625,2
211068,195010.0000,1563809.52917,2
211071,0.0000,21407.9833333,2
211074,598430.0000,1004636.77917,2
211077,0.0000,48946.5541667,2
211083,1213748.0000,1352769.40417,2
211086,771819.0000,765171.620833,2
211095,1278931.0000,1361862.475,2
211098,947058.0000,1509137.44583,2
211101,1048497.0000,1357160.63333,2
211104,1207317.0000,1614793.4875,2
211110,418354.0000,1329459.30417,2
211113,785123.0000,1253087.57917,2
211116,67906.0000,731461.0625,2
211119,40282.0000,875763.8875,2
211122,0.0000,1219932.1875,2
211125,265148.0000,671445.945833,2
211131,0.0000,177526.2375,2
211134,761977.0000,1179986.78333,2
211137,0.0000,101307.183333,2
211140,1706192.0000,1745082.41667,2
211149,0.0000,126986.65,2
211152,64479.0000,1232049.8375,2
211155,907342.0000,1417518.12917,2
211158,1731157.0000,1112541.98333,2
211161,0.0000,78227.7833333,2
211164,1293870.0000,1831124.62917,2
211176,1492703.0000,795755.070833,2
211179,0.0000,10665.8125,2
211182,1907394.0000,1022432.025,2
211188,0.0000,744233.254167,2
211194,147304.0000,1003199.40417,2
211197,0.0000,70350.95,2
211212,755528.0000,1692314.86667,2
211221,0.0000,61653.4125,2
211224,268515.0000,815595.6375,2
211227,771091.0000,1039551.8875,2
211233,1036097.0000,855977.733333,2
211242,1022215.0000,804539.245833,2
211245,702457.0000,1644220.20833,2
211248,172856.0000,669829.841667,2
211254,690994.0000,1171014.57917,2
211257,1174438.0000,1136285.32917,2
211260,1034401.0000,1045922.85,2
211263,1123176.0000,847604.4375,2
211269,755515.0000,1534209.37083,2
211275,1455388.0000,2017219.325,2
211278,635233.0000,1212469.73333,2
211281,166547.0000,1055216.55,2
211287,773114.0000,988007.85,2
211299,336192.0000,1357390.17917,2
211314,261798.0000,1057745.59583,2
211317,1096883.0000,1538214.77083,2
211323,845991.0000,1368890.65833,2
211329,407431.0000,1084595.1875,2
211332,794661.0000,963965.445833,2
211335,1886388.0000,919425.870833,2
211338,0.0000,1009955.93333,2
211357,603520.0000,1483561.52917,2
211360,507094.0000,789091.408333,2
211363,1251.0000,820253.975,2
211372,0.0000,733935.3625,2
211378,0.0000,1483075.0625,2
211381,173887.0000,682153.404167,2
211384,869220.0000,943337.304167,2
211390,1886102.0000,754737.208333,2
211393,258552.0000,1142455.6,2
211396,0.0000,382870.8625,2
211399,150119.0000,1123328.62083,2
211402,1125358.0000,982133.329167,2
211408,673458.0000,1086546.4375,2
211411,522331.0000,1330356.88333,2
211417,1277626.0000,879432.195833,2
211420,0.0000,29187.1416667,2
211423,0.0000,1107965.25833,2
211432,694764.0000,1345032.09167,2
211435,1198472.0000,1127217.88333,2
211441,93794.0000,852194.204167,2
211444,870856.0000,1184888.32917,2
211447,8536.0000,429217.8,2
211456,1799496.0000,1540747.95417,2
211459,1819538.0000,975769.270833,2
211462,0.0000,104846.766667,2
211465,0.0000,175321.7875,2
211483,0.0000,80438.2583333,2
211489,413550.0000,784955.591667,2
211492,0.0000,236161.591667,2
211498,0.0000,9958.31666667,2
211507,687213.0000,1710237.10833,2
211510,0.0000,13763.1041667,2
211513,0.0000,212141.125,2
211525,1699078.0000,1652768.62083,2
211528,608976.0000,931615.75,2
211540,0.0000,1199807.33333,2
211543,759577.0000,902649.85,2
211549,700558.0000,1547562.75,2
211552,0.0000,204493.520833,2
211555,258886.0000,922947.308333,2
211558,9712.0000,1010621.7,2
211564,426755.0000,862984.225,2
211567,1619623.0000,1545924.17917,2
211570,1396170.0000,1159995.42083,2
211573,448805.0000,1176968.41667,2
211576,766057.0000,1881232.38333,2
211579,0.0000,46268.2291667,2
211588,757388.0000,1325730.23333,2
211594,249228.0000,1347232.09167,2
211603,765771.0000,1730422.43333,2
211606,615091.0000,660964.604167,2
211615,0.0000,169577.5375,2
211624,1819768.0000,1527207.19167,2
211627,4188.0000,1231679.3125,2
211633,1144135.0000,2002119.63333,2
211643,0.0000,227684.620833,2
211649,1107718.0000,1122214.07083,2
211652,1392468.0000,902020.775,2
211655,1101.0000,1310952.8375,2
211661,200323.0000,984124.666667,2
211664,0.0000,34126.5458333,2
211670,739645.0000,1367536.225,2
211676,0.0000,6975.47916667,2
211691,262533.0000,1214338.10833,2
211706,1804626.0000,1216301.51667,2
211709,1727260.0000,1573141.40833,2
211712,1287892.0000,1806405.35417,2
211715,1710889.0000,1348579.64583,2
211718,0.0000,1116353.59583,2
211721,0.0000,1815534.7,2
211724,1107586.0000,1911367.7125,2
211727,2426.0000,998878.854167,2
211736,102.0000,815727.35,2
211742,1797151.0000,1011171.85,2
211748,549223.0000,1187355.15,2
211751,876163.0000,1238835.8375,2
211757,0.0000,87824.6541667,2
211760,0.0000,124014.541667,2
211763,79001.0000,855660.845833,2
211769,0.0000,170231.475,2
211778,771538.0000,1448805.0125,2
211784,1026998.0000,1377846.15833,2
211790,1648568.0000,1765037.375,2
211799,0.0000,141532.0,2
211811,0.0000,67991.1666667,2
211817,1026061.0000,1102778.8,2
211829,0.0000,48309.1541667,2
211841,1347577.0000,1327173.87083,2
211847,1369474.0000,1243569.56667,2
211850,711506.0000,1214390.57083,2
211853,39.0000,1236250.9375,2
211859,0.0000,1204030.17083,2
211871,430572.0000,537322.566667,2
211874,1800909.0000,1713989.40417,2
211880,605455.0000,1122559.3,2
211883,1134185.0000,1245439.9625,2
211892,0.0000,768409.975,2
211898,19615.0000,522166.083333,2
211901,609284.0000,1436338.975,2
211904,1019928.0000,1498423.59167,2
211907,165155.0000,637950.766667,2
211913,0.0000,209032.8,2
211916,510770.0000,1107813.97917,2
211919,0.0000,46251.2916667,2
211925,1778586.0000,1423346.04583,2
211928,585485.0000,1628491.82917,2
211931,0.0000,1744699.27083,2
211937,0.0000,212186.166667,2
211940,557853.0000,536351.145833,2
211946,672549.0000,1376460.125,2
